relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
26469542@10_3-26469542@10_26,26469542@10,Andi Eigenmann-Sandy,,0.16,"{In,2007,"","",Eigenmann,started,her,showbiz,career,in,a,soap,opera,``,Prinsesa,ng,Banyera,'',on,ABS-CBN,"","",where,she,played,the,role,of,Sandy,.}",3,1,26,1,1,"{people_between_bucket=0,NGRAM_1_[play],NGRAM_1_[career],NGRAM_1_[role],NGRAM_1_[opera],""NGRAM_2_[soap opera]""}","{-0.866341,-0.611985,-0.279981,-0.238605,0.207785,0.0521702}"
551643@242_8-551643@242_32,551643@242,David Carradine-Carradine,f,0.76,"{On,the,first,anniversary,of,his,death,"","",Carradine,'s,widow,"","",Annie,"","",announced,that,she,had,filed,a,lawsuit,for,wrongful,death,against,the,company,that,produced,the,film,that,Carradine,was,working,on,at,the,time,of,his,death,.}",8,1,32,1,1,"{people_between_bucket=1,NGRAM_1_[widow],NGRAM_1_[announce],""NGRAM_2_['s widow]"",NGRAM_1_[produce],NGRAM_1_[film]}","{-1.41558,1.30804,0.566656,0.36475,0.276558,0.261861}"
10357086@13_30-10357086@13_9,10357086@13,Jerry Morales-Manny Trillo,,0.458,"{Along,with,Rick,Reuschel,"","",Bruce,Sutter,"","",and,Manny,Trillo,"","",Morales,represented,the,Cubs,in,the,1977,Major,League,Baseball,All-Star,Game,at,Yankee,Stadium,"","",in,which,Morales,was,plunked,in,the,knee,by,Yankee,pitcher,Sparky,Lyle,.}",30,1,9,2,2,"{INV_NGRAM_1_[represent],INV_NGRAM_1_[1977],""INV_BETW_L_[nsubjpass rcmod prep_at dobj nsubj conj_and]""}","{-0.0842949,-0.0195758,-0.00617523}"
5283914@54_0-5283914@54_14,5283914@54,Refaat Al-Gammal-Bechara Wakim,,0.698,"{Al-Gammal,loved,acting,and,appeared,in,3,successive,movies,with,the,then-famous,Egyptian,actor,Bechara,Wakim,.}",0,1,14,2,2,"{NGRAM_1_[actor],people_between_bucket=0,NGRAM_1_[love],NGRAM_1_[appear],""BETW_L_[nsubj conj_and prep_in prep_with]"",NGRAM_1_[3]}","{1.08715,-0.866341,0.520439,-0.279161,0.212797,0.185081}"
27926044@1_2-27926044@1_10,27926044@1,Albèrt Arnavièlha-Albert Arnavielle,,0.17,"{Alb,rt,Arnavi,lha,Alb,rt,Arnavi,lha,-LRB-,``,Albert,Arnavielle,'',in,French,-RRB-,was,an,Occitan,poet,and,journalist,born,in,Al,s,on,22,July,1844,.}",2,1,10,2,2,"{people_between_bucket=1,""BETW_L_[nn dep]"",NGRAM_1_[rt],""BETW_D_[nn lha dep]"",NGRAM_1_[lha],""BETW_[nn lha dep]""}","{-1.41558,-0.262276,-0.0236517,-0.00486436,-0.00486436,-0.00486436}"
30536@68_0-30536@68_27,30536@68,Tiberius-Drusus,,0.036,"{Tiberius,was,adopted,as,full,son,and,heir,and,in,turn,"","",he,was,required,to,adopt,his,nephew,"","",Germanicus,"","",the,son,of,his,brother,Drusus,and,Augustus,',niece,Antonia,Minor,.}",0,1,27,1,1,"{people_between_bucket=1,NGRAM_1_[son],NGRAM_1_[brother],NGRAM_1_[full],NGRAM_1_[turn],NGRAM_1_[nephew]}","{-1.41558,-0.529445,-0.487543,-0.310526,-0.303983,-0.168189}"
21490963@58_23-21490963@58_37,21490963@58,Chester A. Arthur-Erastus D. Culver,,0.222,"{In,1853,"","",after,studying,at,State,and,National,Law,School,in,Ballston,Spa,"","",New,York,"","",and,saving,enough,money,"","",Arthur,moved,to,New,York,City,to,read,law,at,the,law,office,of,Erastus,D.,Culver,"","",an,abolitionist,lawyer,and,family,friend,.}",23,1,37,3,3,"{people_between_bucket=0,NGRAM_1_[office],NGRAM_1_[move],NGRAM_1_[law],NGRAM_1_[read],""NGRAM_2_[read law]""}","{-0.866341,-0.255034,0.20972,-0.198389,-0.197994,0.0256175}"
7177254@6_1-7177254@6_4,7177254@6,"William Addison, 4th Viscount Addison-Joanna Mary Dickinson",,0.998,"{Lord,Addison,married,firstly,Joanna,Mary,Dickinson,on,10,October,1970,"","",with,whom,he,had,the,following,children,:,He,married,secondly,Lesley,Ann,Mawer,"","",in,1991,.}",1,1,4,3,3,"{NGRAM_1_[marry],""BETW_[nsubj marry dobj]"",""BETW_D_[nsubj marry dobj]"",""BETW_L_[nsubj dobj]"",people_between_bucket=0,NGRAM_1_[firstly]}","{3.94937,1.39577,1.39577,1.04039,-0.866341,0.0599032}"
254273@22_7-254273@22_5,254273@22,Mikhail Kasyanov-Kasparov,,0.662,"{On,3,March,2007,"","",Kasparov,and,Kasyanov,spoke,against,Putin,'s,government,to,thousands,of,supporters,at,the,Saint,Petersburg,Dissenters,',March,.}",7,1,5,1,1,"{INV_BETW_[conj_and],INV_BETW_D_[conj_and],INV_BETW_L_[conj_and]}","{0.233146,0.232993,0.232978}"
30714583@22_0-30714583@22_39,30714583@22,Kim McKay-Oprah Winfrey,f,0.356,"{McKay,was,the,founder,and,former,managing,director,of,Momentum2,"","",a,Sydney,based,social,marketing,and,communications,consultancy,working,on,projects,for,National,Geographic,Society,"","",Qantas,and,Harpo,Productions,"","",and,managed,the,media,and,publicity,for,Oprah,Winfrey,s,tour,of,Australia,in,2011,.}",0,1,39,2,2,"{people_between_bucket=0,NGRAM_1_[base],NGRAM_1_[director],NGRAM_1_[former],NGRAM_1_[work],NGRAM_1_[manage]}","{-0.866341,-0.455192,0.297853,0.276023,0.23015,0.168267}"
40849279@12_0-40849279@12_11,40849279@12,Alexander Innes Shand-Laurence Oliphant,,0.158,"{Shand,was,an,old-school,Tory,who,associated,with,George,Meredith,"","",Laurence,Oliphant,"","",and,George,Murray,Smith,the,publisher,.}",0,1,11,2,2,"{people_between_bucket=2,NGRAM_1_[associate],""BETW_L_[nsubj rcmod prep_with appos]"",NGRAM_1_[old-school]}","{-1.84245,0.0913295,-0.00314483,-0.00314483}"
2490889@150_0-2490889@150_27,2490889@150,Hiroshi Tanahashi-Matt Morgan,,0.172,"{Tanahashi,teamed,with,Volador,again,in,a,4-way,Ladder,Match,for,number,1,contendership,for,Beer,Money,'s,TNA,World,Tag,Team,Championship,against,Team,3D,"","",Matt,Morgan,and,Abyss,and,The,Latin,American,Xchange,"","",which,Matt,Morgan,and,Abyss,won,.}",0,1,27,2,2,"{people_between_bucket=0,NGRAM_1_[number],NGRAM_1_[team],NGRAM_1_[ladder],NGRAM_1_['s],NGRAM_1_[1]}","{-0.866341,-0.403287,-0.360944,0.0713613,-0.0459589,0.0454563}"
1290184@10_0-1290184@10_11,1290184@10,Hubert Harrison-A. Philip Randolph,,0.19,"{Harrison,profoundly,influenced,a,generation,of,New,Negro,militants,"","",including,A.,Philip,Randolph,"","",Chandler,Owen,"","",Marcus,Garvey,"","",Richard,Benjamin,Moore,"","",W.,A.,Domingo,"","",Williana,Burroughs,"","",and,Cyril,Briggs,.}",0,1,11,3,3,"{people_between_bucket=0,NGRAM_1_[influence],NGRAM_1_[generation],NGRAM_1_[include],""BETW_L_[nsubj dobj prep_including]"",NGRAM_1_[militant]}","{-0.866341,-0.271117,-0.179977,-0.0698629,0.0497059,0.0163543}"
27542178@108_12-27542178@108_4,27542178@108,Susan Renhard-Smith,,0.268,"{The,Crown,argued,that,Smith,had,made,some,kind,of,approach,to,Susan,"","",and,there,had,been,a,struggle,in,which,she,fought,back,as,Smith,tried,to,strip,her,.}",12,1,4,1,1,"{INV_NGRAM_1_[make],INV_NGRAM_1_[approach],INV_NGRAM_1_[kind],""INV_BETW_L_[prep_to prep_of dobj nsubj]"",""INV_BETW_D_[prep_to approach prep_of kind dobj make nsubj]"",""INV_BETW_[prep_to approach prep_of kind dobj make nsubj]""}","{-0.603213,-0.209247,-0.114366,-0.00767888,-0.00767888,-0.00767888}"
8671323@70_21-8671323@70_12,8671323@70,Kurtley Beale-Nathan Sharpe,f,0.116,"{In,the,final,match,of,the,tour,against,Wales,"","",and,in,Nathan,Sharpe,'s,last,test,match,for,Australia,"","",Beale,kicked,three,penalty,goals,and,scored,the,match-winning,try,.}",21,1,12,2,2,"{INV_NGRAM_1_['s],INV_NGRAM_1_[match],INV_NGRAM_1_[test],INV_NGRAM_1_[last],""INV_NGRAM_2_['s last]"",""INV_BETW_L_[nsubj prep_in poss]""}","{-1.237,-0.62354,-0.121162,0.0929916,-0.00924485,-0.00699885}"
4032312@40_15-4032312@40_2,4032312@40,Jagjit Singh Chauhan-Talwinder Singh Parmar,,0.342,"{Vancouver,fundamentalists,Talwinder,Singh,Parmar,and,Surjan,Singh,Gill,were,at,one,time,aligned,with,Chauhan,.}",15,1,2,3,3,"{INV_NGRAM_1_[time],INV_NGRAM_1_[one],""INV_NGRAM_2_[one time]"",INV_NGRAM_1_[align],""INV_BETW_L_[prep_with vmod prep_at nsubj]"",""INV_NGRAM_2_[time align]""}","{-0.513647,-0.174559,-0.0247346,-0.0114454,-0.00985088,-0.00985088}"
5386304@27_0-5386304@27_10,5386304@27,Foy E. Wallace-Charles McKendree Neal,,0.594,"{Wallace,himself,engaged,in,two,well-known,debates,regarding,premillennialism,with,Charles,McKendree,Neal,-LRB-,1878,1956,-RRB-,in,1933,at,Winchester,"","",Kentucky,and,Chattanooga,"","",Tennessee,.}",0,1,10,3,3,"{NGRAM_1_[engage],people_between_bucket=0,NGRAM_1_[two],NGRAM_1_[debate],NGRAM_1_[well-known],NGRAM_1_[regard]}","{1.06352,-0.866341,0.567792,-0.137546,-0.0961623,-0.0741746}"
354295@62_13-354295@62_18,354295@62,Rani Mukerji-Aparna Ram,,0.184,"{The,film,was,a,partly,fictionalised,account,of,Mahatma,Gandhi,'s,assassination,and,Mukerji,portrayed,the,character,of,Aparna,Ram,"","",a,Bengali,school,teacher,who,is,raped,and,murdered,during,communal,riots,in,Calcutta,.}",13,1,18,2,2,"{people_between_bucket=0,NGRAM_1_[portray],NGRAM_1_[character],""BETW_D_[conj_and assassination prep_of account dep portray dobj character prep_of]"",""BETW_[conj_and assassination prep_of account dep portray dobj character prep_of]"",""BETW_L_[conj_and prep_of dep dobj prep_of]""}","{-0.866341,-0.668565,-0.0514405,-0.000384991,-0.000384991,-0.000384991}"
31466673@18_13-31466673@18_10,31466673@18,Robmariel Olea-Leonard Zelig,,0.17,"{In,her,most,recent,project,"","",Casting,Express,directed,by,Leonard,Zelig,"","",Robmariel,played,the,character,of,Sonia,Ibarra,"","",and,her,performance,led,to,standing,ovations,from,the,audience,.}",13,1,10,2,2,"{INV_BETW_L_[appos],INV_BETW_D_[appos],INV_BETW_[appos]}","{-0.505358,-0.505358,-0.505342}"
12135055@3_0-12135055@3_10,12135055@3,Howard M. Ervin-Nicholas,,0.262,"{Ervin,was,born,on,September,21,"","",1915,in,Saint,Nicholas,"","",Pennsylvania,.}",0,1,10,1,1,"{people_between_bucket=0,NGRAM_1_[bear],NGRAM_1_[21],NGRAM_1_[1915],""BETW_L_[nsubjpass parataxis dep pobj]""}","{-0.866341,-0.499701,0.248604,0.105398,-0.0155778}"
27272999@7_15-27272999@7_12,27272999@7,David Rothman-George Soros,,0.47,"{In,2003,"","",with,an,endowment,from,the,Open,Society,Institute,and,George,Soros,"","",Rothman,founded,the,Institute,on,Medicine,as,a,Profession,"","",an,organization,dedicated,to,making,medical,professionalism,a,field,and,a,force,.}",15,1,12,2,2,"{""INV_BETW_L_[nsubj prep_with prep_from conj_and]""}",{-0.00235101}
10253760@50_9-10253760@50_0,10253760@50,Zhang Dejiang-Leung,,0.344,"{Leung,was,further,prevented,from,presenting,a,letter,to,Zhang,while,another,legislator,expressed,support,for,independent,labor,unions,in,mainland,China,Zhang,responded,that,China,would,not,allow,such,a,move,because,it,did,not,want,a,Polish-style,revolution,.}",9,1,0,1,1,"{INV_NGRAM_1_[present],INV_NGRAM_1_[letter],INV_NGRAM_1_[prevent],""INV_BETW_L_[prep_to dobj prepc_from nsubjpass]"",""INV_BETW_[prep_to letter dobj present prepc_from prevent nsubjpass]"",""INV_BETW_D_[prep_to letter dobj present prepc_from prevent nsubjpass]""}","{-0.396015,-0.30541,-0.0793842,-0.0134844,-0.0134844,-0.0134844}"
19344159@26_0-19344159@26_8,19344159@26,Saeed Ajmal-Yusuf Pathan,,0.296,"{Ajmal,took,a,single,wicket,"","",that,of,Yusuf,Pathan,"","",from,his,ten,overs,while,conceding,47,runs,-LRB-,1/47,-RRB-,as,Pakistan,won,by,eight,wickets,.}",0,1,8,2,2,"{people_between_bucket=0,""BETW_L_[nsubj dobj appos prep_of]"",NGRAM_1_[single],NGRAM_1_[wicket],NGRAM_1_[take],""NGRAM_2_[single wicket]""}","{-0.866341,-0.166668,0.140509,-0.0367973,-0.0149681,0.000298401}"
8422070@18_0-8422070@18_5,8422070@18,Sergius Golowin-Martin,,0.26,"{Golowin,was,an,acquaintance,of,Martin,``,Tino,'',Schippert,"","",founder,of,the,Swiss,Hells,Angels,.}",0,1,5,1,1,"{people_between_bucket=0,""BETW_L_[nsubj prep_of nn]"",NGRAM_1_[acquaintance]}","{-0.866341,-0.286457,0.231512}"
1704303@46_4-1704303@46_13,1704303@46,Avigdor Lieberman-Ariel Sharon,,0.26,"{In,May,2004,"","",Lieberman,was,dismissed,from,the,cabinet,by,Prime,Minister,Ariel,Sharon,due,to,his,opposition,to,the,Gaza,disengagement,"","",and,Yisrael,Beiteinu,left,the,government,in,June,in,protest,of,the,disengagement,.}",4,1,13,2,2,"{people_between_bucket=0,NGRAM_1_[dismiss],""BETW_L_[nsubjpass agent]"",NGRAM_1_[cabinet],""BETW_[nsubjpass dismiss agent]"",""BETW_D_[nsubjpass dismiss agent]""}","{-0.866341,-0.151268,0.129432,-0.109551,0.00310935,0.00310935}"
3598937@40_6-3598937@40_8,3598937@40,Mark Nordenberg-Cohon,,0.322,"{On,May,9,"","",2014,"","",Nordenberg,and,Cohon,were,awarded,the,Chairman,'s,award,by,the,Carnegie,Science,Center,of,Pittsburgh,for,leadership,in,science,"","",technology,"","",and,education,.}",6,1,8,1,1,"{people_between_bucket=0,""BETW_L_[conj_and conj_and]"",""BETW_[conj_and 2014 conj_and]"",""BETW_D_[conj_and 2014 conj_and]""}","{-0.866341,0.271074,-0.0134969,-0.0134969}"
32104145@15_0-32104145@15_12,32104145@15,Francisco Lecocq-Bernardo Lecocq,,0.232,"{Lecocq,was,also,a,member,of,the,freemasonry,and,his,father,was,Bernardo,Lecocq,-LRB-,1734,1820,-RRB-,"","",a,Spanish,brigadier,who,was,appointed,to,the,colonies,in,southern,South,America,.}",0,1,12,2,2,"{people_between_bucket=0,NGRAM_1_[father],""BETW_L_[nsubj conj_and]"",NGRAM_1_[also],""BETW_[nsubj member conj_and]"",""BETW_D_[nsubj member conj_and]""}","{-0.866341,-0.272044,0.0617775,-0.0555491,0.0217776,0.0217776}"
1009833@3_23-1009833@3_25,1009833@3,Joseph Stephen James-Martha James,,0.326,"{Joe,S.,James,was,born,March,20,"","",1849,"","",in,Campbell,County,-LRB-,now,in,Douglas,County,-RRB-,"","",the,son,of,Stephen,and,Martha,-LRB-,Shipleigh,-RRB-,James,.}",23,1,25,1,1,"{people_between_bucket=0,""BETW_L_[conj_and nn]""}","{-0.866341,0.126191}"
24303531@10_2-24303531@10_28,24303531@10,Blake Nelson Boyd-Taylor Mead,,0.412,"{At,twenty-one,Boyd,met,his,first,significant,mentor,"","",New,York,artist,Andres,Serrano,"","",who,"","",knowing,Boyd,'s,appreciation,of,Andy,Warhol,"","",introduced,him,to,Taylor,Mead,.}",2,1,28,2,2,"{people_between_bucket=2,NGRAM_1_[meet],NGRAM_1_[first],NGRAM_1_[know],NGRAM_1_[introduce],NGRAM_1_[artist]}","{-1.84245,1.75958,0.152989,-0.0841912,-0.0688609,-0.0568027}"
25357964@1_0-25357964@1_13,25357964@1,Abdul Momim-Abdul Mumin,,0,"{Abdul,Momim,During,the,Civil,war,in,Afghanistan,"","",General,Abdul,Momim,or,Abdul,Mumin,-LRB-,?}",0,2,13,2,2,"{people_between_bucket=2,NGRAM_1_[civil],""NGRAM_2_[civil war]"",NGRAM_1_[war],""BETW_L_[dep conj_or]""}","{-1.84245,0.153938,0.0336206,-0.0294076,0}"
19789682@4_14-19789682@4_16,19789682@4,Count Viggo of Rosenborg-Eleanor Margaret Green,t,1,"{Without,the,legally,required,permission,of,the,Danish,king,for,a,dynastic,marriage,"","",Viggo,married,Eleanor,Margaret,Green,-LRB-,New,York,City,"","",New,York,"","",5,November,1895,Copenhagen,"","",3,July,1966,-RRB-,"","",in,New,York,City,"","",New,York,"","",on,10,June,1924,.}",14,1,16,3,3,"{NGRAM_1_[marry],WORD_SEQ_[married],""BETW_D_[nsubj marry dobj]"",""BETW_[nsubj marry dobj]"",""BETW_L_[nsubj dobj]"",people_between_bucket=0}","{3.94937,1.70171,1.39577,1.39577,1.04039,-0.866341}"
33171906@25_0-33171906@25_4,33171906@25,Michéal Castaldo-Bozena S. Castaldo,,0.998,"{Castaldo,is,married,to,Bozena,S.,Castaldo,-LRB-,``,n,e,'',Bozena,S.,Slowinska,-RRB-,"","",who,is,a,published,scientist,-LRB-,Neurology,Department,-RRB-,at,Weill,Cornell,Medical,College,in,New,York,.}",0,1,4,3,3,"{NGRAM_1_[marry],""BETW_[nsubjpass marry prep_to]"",""BETW_D_[nsubjpass marry prep_to]"",""BETW_L_[nsubjpass prep_to]"",people_between_bucket=0}","{3.94937,1.87628,1.87628,1.78552,-0.866341}"
41667524@7_6-41667524@7_30,41667524@7,Kevin Bivona-Barker,,0.058,"{On,March,2,"","",2011,"","",Bivona,appeared,on,The,Tonight,Show,with,Jay,Leno,with,Travis,Barker,and,Cypress,Hill,"","",performing,``,The,Beat,Goes,On,'',off,Barker,'s,debut,solo,album,.}",6,1,30,1,1,"{people_between_bucket=2,NGRAM_1_[go],NGRAM_1_[appear],NGRAM_1_[show],NGRAM_1_[beat],NGRAM_1_[perform]}","{-1.84245,-0.3074,-0.279161,-0.271166,-0.125649,0.0910638}"
46852@15_2-46852@15_21,46852@15,George I of Great Britain-Gustchen,,0.072,"{In,1661,George,'s,brother,"","",Frederick,Augustus,"","",was,born,and,the,two,boys,-LRB-,known,as,G,rgen,and,Gustchen,within,the,family,-RRB-,were,brought,up,together,.}",2,1,21,1,1,"{people_between_bucket=2,NGRAM_1_[two],NGRAM_1_[bear],NGRAM_1_[brother],NGRAM_1_[g],NGRAM_1_[know]}","{-1.84245,0.567792,-0.499701,-0.487543,0.120477,-0.0841912}"
38834181@16_11-38834181@16_8,38834181@16,"Calvin ""Fuzz"" Jones-Billy Flynn",,0.498,"{The,song,was,written,by,fellow,band,member,Billy,Flynn,for,Jones,wife,"","",Ruby,Mae,Jones,.}",11,1,8,2,2,"{""INV_BETW_D_[nn wife prep_for write agent]"",""INV_BETW_L_[nn prep_for agent]"",""INV_BETW_[nn wife prep_for write agent]""}","{0.00376301,0.00376301,0.00376301}"
954@149_2-954@149_20,954@149,Albert Speer-Karl Gebhardt,,0.168,"{According,to,Speer,"","",SS,chief,Heinrich,Himmler,tried,to,have,him,physically,isolated,by,having,Himmler,'s,personal,physician,Karl,Gebhardt,treat,him,"","",though,his,``,care,'',did,not,improve,his,health,.}",2,1,20,2,2,"{people_between_bucket=2,NGRAM_1_[physician],NGRAM_1_[chief],NGRAM_1_['s],NGRAM_1_[personal],""NGRAM_2_['s personal]""}","{-1.84245,0.124615,0.107922,-0.0459589,0.0288869,0.0194451}"
1691042@36_7-1691042@36_38,1691042@36,Terry Taylor-Heenan,,0.214,"{Heenan,feigned,wanting,to,make,amends,with,Taylor,on,``,Prime,Time,Wrestling,'',"","",but,it,was,a,set-up,for,Taylor,to,be,ambushed,by,Heenan,'s,new,protege,"","",long-time,enhancement,talent,Steve,Lombardi,"","",who,Heenan,reinvented,as,The,Brooklyn,Brawler,.}",7,1,38,1,1,"{people_between_bucket=2,NGRAM_1_[talent],NGRAM_1_[protege],""NGRAM_2_['s new]"",NGRAM_1_[long-time],NGRAM_1_['s]}","{-1.84245,0.110809,0.089469,0.0801733,0.0780917,-0.0459589}"
15032270@5_0-15032270@5_6,15032270@5,Robert C. Schnitzer-Marcella Cisney,,0.95,"{Schnitzer,and,his,late,wife,"","",Marcella,Cisney,"","",an,actress,"","",organized,seminars,and,operated,play,readings,during,the,1980s,.}",0,1,6,2,2,"{NGRAM_1_[wife],people_between_bucket=0,""BETW_L_[conj_and appos]"",""BETW_D_[conj_and wife appos]"",""BETW_[conj_and wife appos]"",""NGRAM_2_[late wife]""}","{2.90453,-0.866341,0.591379,0.232294,0.232294,-0.0862135}"
8514062@33_0-8514062@33_8,8514062@33,Sewell Stokes-Robert Morley,,0.506,"{Stokes,was,a,close,friend,of,the,actor,Robert,Morley,and,in,1953,wrote,"","",``,Without,Veils,.}",0,1,8,2,2,"{NGRAM_1_[actor],people_between_bucket=0,NGRAM_1_[friend],""BETW_L_[nsubj ccomp nsubj prep_of]"",NGRAM_1_[close],""NGRAM_2_[close friend]""}","{1.08715,-0.866341,-0.348416,0.214617,-0.0928644,0.00620879}"
2744248@38_5-2744248@38_23,2744248@38,Gwanda Chakuamba-Frank Ellias,,0.144,"{As,an,NRP,candidate,"","",Chakuamba,also,ran,for,a,parliamentary,seat,from,Nsanje,North,Constituency,"","",but,was,defeated,by,DPP,candidate,Frank,Ellias,.}",5,1,23,2,2,"{people_between_bucket=0,NGRAM_1_[defeat],NGRAM_1_[run],NGRAM_1_[seat],""BETW_D_[nsubj run conj_but defeat agent]"",""BETW_[nsubj run conj_but defeat agent]""}","{-0.866341,-0.571701,-0.239766,-0.236026,0.135108,0.135108}"
1526385@31_0-1526385@31_10,1526385@31,Dominick Argento-Carolyn Bailey,t,0.91,"{Argento,moved,to,Minneapolis,in,1958,with,his,new,wife,Carolyn,Bailey,"","",a,soprano,singer,"","",to,begin,teaching,theory,and,composition,at,the,University,of,Minnesota,.}",0,1,10,2,2,"{NGRAM_1_[wife],people_between_bucket=0,NGRAM_1_[move],NGRAM_1_[1958],""BETW_L_[nsubj prep_with dep]"",NGRAM_1_[new]}","{2.90453,-0.866341,0.20972,0.0921506,0.0898686,0.040398}"
1832790@36_0-1832790@36_2,1832790@36,Kiki Preston-Horace,,0.68,"{Kiki,and,Horace,had,a,daughter,"","",Alice,Gwynne,Allen,"","",who,later,married,pilot,officer,Geoffrey,Borden,Russell,"","",as,well,as,a,son,"","",Ethan,Allen,.}",0,1,2,1,1,"{people_between_bucket=0,BETW_L_[conj_and],BETW_[conj_and],BETW_D_[conj_and]}","{-0.866341,0.585856,0.584738,0.575344}"
26449132@21_11-26449132@21_23,26449132@21,Cui Shenyou-Xu nzong,,0.314,"{After,Liu,was,made,chancellor,"","",there,was,an,occasion,when,Cui,"","",when,discussing,the,policy,priorities,of,the,time,with,Emperor,Xu,nzong,"","",mentioned,that,he,wanted,to,make,distinguishing,officials,',ancestries,a,top,priority,.}",11,1,23,2,2,"{people_between_bucket=0,NGRAM_1_[time],""BETW_L_[rcmod dobj prep_of prep_with]"",""BETW_[rcmod discuss dobj priority prep_of time prep_with]"",""NGRAM_2_[policy priority]"",""BETW_D_[rcmod discuss dobj priority prep_of time prep_with]""}","{-0.866341,0.104883,-0.0136588,-0.0136588,-0.0136588,-0.0136588}"
11408150@14_23-11408150@14_14,11408150@14,Marc Hunter-Paul Hewson,,0,"{While,on,a,break,between,Dragon,tours,-LRB-,during,which,Hunter,'s,former,bandmate,Paul,Hewson,died,unexpectedly,in,January,1985,-RRB-,"","",Hunter,joined,the,Party,Boys,for,a,sold-out,national,tour,"","",recording,the,album,``,You,Need,Professional,Help,'',.}",23,1,14,2,2,"{INV_NGRAM_1_[1985],INV_NGRAM_1_[die],INV_NGRAM_1_[unexpectedly],""INV_NGRAM_2_[die unexpectedly]"",""INV_BETW_L_[nsubj advcl pobj prep_between dep nsubj]""}","{0.0256657,0.0249652,0.0218788,0.0076107,0}"
4547971@20_9-4547971@20_27,4547971@20,Mahmoud Taleghani-Khomeini,,0.118,"{Although,not,as,influential,as,Ayatollah,Ruhollah,Khomeini,"","",Taleghani,was,instrumental,in,``,shaping,the,groundswell,movement,'',that,led,to,the,Iranian,Revolution,and,brought,Khomeini,to,power,.}",9,1,27,1,1,"{people_between_bucket=0,NGRAM_1_[lead],NGRAM_1_[bring],NGRAM_1_[movement],NGRAM_1_[instrumental],NGRAM_1_[groundswell]}","{-0.866341,-0.587704,-0.330051,-0.134721,-0.0489793,0.0133425}"
8835229@4_8-8835229@4_19,8835229@4,Andrew Leo Bettwy-Jack Williams,,0.35,"{Although,the,position,was,a,political,appointment,"","",Bettwy,served,for,the,next,nine,years,under,four,governors,-LRB-,Jack,Williams,"","",Raul,Hector,Castro,"","",Wesley,Bolin,and,Bruce,Babbitt,-RRB-,.}",8,1,19,2,2,"{people_between_bucket=0,NGRAM_1_[four],NGRAM_1_[governor],NGRAM_1_[year],NGRAM_1_[next],NGRAM_1_[nine]}","{-0.866341,0.6151,-0.187745,-0.131147,0.0759139,-0.0712654}"
7648307@6_0-7648307@6_23,7648307@6,Herbert Friedman-Rebecca Friedman,,0.08,"{Friedman,was,born,June,21,"","",1916,in,Brooklyn,"","",New,York,-LRB-,USA,-RRB-,the,second,of,three,children,of,Samuel,and,Rebecca,-LRB-,n,e,Seligson,-RRB-,Friedman,.}",0,1,23,1,1,"{people_between_bucket=1,NGRAM_1_[bear],""NGRAM_2_[three child]"",NGRAM_1_[child],NGRAM_1_[21],NGRAM_1_[three]}","{-1.41558,-0.499701,-0.390446,-0.293785,0.248604,-0.130504}"
2335217@46_3-2335217@46_19,2335217@46,Adrian Pang-Kym Ng,,0.374,"{In,2012,"","",Pang,starred,in,the,MediaCorp,Raintree,Pictures,movie,``,Dance,Dance,Dragon,'',-LRB-,-RRB-,alongside,Kym,Ng,and,Dennis,Chew,.}",3,1,19,2,2,"{people_between_bucket=0,NGRAM_1_[alongside],NGRAM_1_[star],NGRAM_1_[movie],""BETW_L_[nsubj dep prep_alongside]""}","{-0.866341,0.335512,0.126191,-0.0414679,0.0390441}"
901191@49_20-901191@49_17,901191@49,Peter Griffin-Patrick Stewart,,0.486,"{In,the,episode,``,No,Meals,on,Wheels,'',"","",-LRB-,season,5,"","",2007,-RRB-,actor,Patrick,Stewart,voiced,Peter,in,a,cutscene,"","",but,MacFarlane,voices,Peter,for,the,rest,of,the,episode,.}",20,1,17,2,2,"{INV_NGRAM_1_[voice],""INV_BETW_D_[dobj voice nsubj meal dep]"",""INV_BETW_[dobj voice nsubj meal dep]"",INV_WORD_SEQ_[voiced],""INV_BETW_L_[dobj nsubj dep]""}","{-0.103843,0.00381528,0.00381528,0.00381528,0.00252696}"
5722367@31_15-5722367@31_5,5722367@31,Charles Douglass-Dick Hobson,,0.43,"{``,TV,Guide,'',critic,Dick,Hobson,was,quoted,in,July,1966,of,saying,the,Douglass,family,were,``,the,only,laugh,game,in,town,.,''}",15,1,5,2,2,"{INV_NGRAM_1_[say],INV_NGRAM_1_[1966],""INV_BETW_L_[nn nsubj ccomp prepc_of prep_in nsubjpass]"",INV_NGRAM_1_[quote]}","{-0.376491,0.0357107,0.0116382,-0.0110466}"
15561472@11_3-15561472@11_1,15561472@11,William Thierry Preyer-Jena,,0.526,"{At,Jena,"","",Preyer,introduced,experimental-scientific,training,methods,into,his,lectures,"","",and,also,created,seminars,in,the,field,of,physiology,.}",3,1,1,1,1,"{""INV_BETW_L_[nsubj prep_at]"",""INV_BETW_D_[nsubj introduce prep_at]"",""INV_BETW_[nsubj introduce prep_at]""}","{0.0731182,-0.00155833,-0.00155833}"
