relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
24199379@4_14-24199379@4_3,24199379@4,A. L. Moore-Moore,f,0.286,"{In,subsequent,years,Moore,seems,to,have,worked,on,his,own,"","",operating,as,A.,L.,Moore,"","",Glass,Painters,and,Decorators,from,premises,at,89,Southampton,Row,"","",London,.}",14,3,3,1,1,"{INV_NGRAM_1_[work],INV_NGRAM_1_[seem],INV_NGRAM_1_[operate],""INV_BETW_[prep_as operate xcomp work xcomp seem nsubj]"",""INV_BETW_D_[prep_as operate xcomp work xcomp seem nsubj]"",""INV_BETW_L_[prep_as xcomp xcomp nsubj]""}","{-0.692836,-0.175748,-0.0408698,-0.00029126,-0.00029126,-0.00029126}"
944612@157_11-944612@157_5,944612@157,Sébastien Loeb-Dani Sordo,,0.36,"{As,Ogier,beat,Mini,'s,Dani,Sordo,to,the,win,"","",Loeb,now,tied,the,lead,in,the,championship,with,Hirvonen,"","",and,Ogier,was,only,three,points,adrift,.}",11,1,5,2,2,"{INV_NGRAM_1_[win],""INV_BETW_D_[nsubj tie advcl beat dobj]"",""INV_BETW_[nsubj tie advcl beat dobj]"",""INV_BETW_L_[nsubj advcl dobj]""}","{-0.525472,0.0140457,0.0140457,-0.00336769}"
4827700@1_24-4827700@1_22,4827700@1,Juraj Čobej-Belove,,0.19,"{Juraj,obej,Juraj,obej,-LRB-,born,7,August,1971,in,Stropkov,-RRB-,is,a,Slovak,football,goalkeeper,who,currently,plays,for,FK,Belove,a.,Juraj,obej,in,Partiz,n,Bardejov,is,an,assistant,coach,and,goalkeeping,coach,also,.}",24,1,22,1,1,"{""INV_BETW_L_[nn nn]"",INV_NGRAM_1_[a.],INV_WORD_SEQ_[a.],""INV_BETW_D_[nn obej nn]"",""INV_BETW_[nn obej nn]""}","{-1.37364,-0.144721,-0.0118144,-0.00757143,-0.00757143}"
18027287@130_25-18027287@130_7,18027287@130,Chris Froome-Laurens ten Dam,,0.21,"{'s,Contador,and,Roman,Kreuziger,"","",and,Laurens,ten,Dam,and,Bauke,Mollema,of,all,made,the,selection,"","",and,took,69,seconds,out,of,Froome,'s,lead,"","",although,Valverde,lost,over,ten,minutes,and,slipped,out,of,contention,.}",25,1,7,3,3,"{INV_NGRAM_1_[make],INV_NGRAM_1_[take],INV_NGRAM_1_[seconds],INV_NGRAM_1_[selection],""INV_NGRAM_2_[take 69]"",""INV_NGRAM_3_[take 69 seconds]""}","{-0.703585,-0.515914,-0.0561138,-0.0428706,-0.0146518,-0.0146518}"
15860267@1_0-15860267@1_24,15860267@1,Merritt Bucholz-Karen McEvoy,,0.794,"{Merritt,Bucholz,Merritt,Bucholz,-LRB-,born,28,June,1966,-RRB-,is,an,American,architect,who,has,set,up,practice,in,Ireland,with,his,partner,Karen,McEvoy,.}",0,2,24,2,2,"{NGRAM_1_[partner],people_between_bucket=2,NGRAM_1_[american],NGRAM_1_[architect],NGRAM_1_[1966],NGRAM_1_[bear]}","{1.94537,-1.89504,0.823856,0.33914,0.267928,-0.227808}"
234263@2_0-234263@2_5,234263@2,Barea Soranus-Marcia,,0.336,"{Soranus,was,from,the,gens,Marcia,.}",0,1,5,1,1,"{people_between_bucket=0,""BETW_L_[nsubj prep_from appos]"",NGRAM_1_[gen]}","{-0.793769,0.0371872,-8.9381e-05}"
43849301@25_22-43849301@25_8,43849301@25,Carla Rotolo-Dylan,,0.426,"{When,interviewed,by,Howard,Sounes,for,his,2001,Dylan,biography,"","",``,Down,the,Highway,The,Life,Of,Bob,Dylan,'',"","",Carla,Rotolo,stated,:,``,I,remember,it,being,a,terrible,experience,'',.}",22,2,8,1,1,"{INV_NGRAM_1_[biography],""INV_BETW_L_[appos prep_of nsubj advcl prep_for nn]"",INV_NGRAM_1_[highway]}","{-0.237623,-0.00403928,-0.00148674}"
5442210@53_5-5442210@53_13,5442210@53,Sharif Sheikh Ahmed-Sharmarke,,0.352,"{On,20,May,"","",President,Sharif,reversed,his,decision,to,sack,Prime,Minister,Sharmarke,.}",5,1,13,1,1,"{people_between_bucket=0,""BETW_L_[nsubj dobj prep_to]"",NGRAM_1_[decision],NGRAM_1_[reverse],NGRAM_1_[sack],""BETW_D_[nsubj reverse dobj decision prep_to]""}","{-0.793769,0.494281,-0.133643,-0.126509,-0.00381324,-0.00147125}"
43265157@82_2-43265157@82_0,43265157@82,Pelham Edgar-Frye,,0.488,"{Frye,described,Pelham,Edgar,as,a,``,uniquely,important,figure,in,Canadian,letters,.,''}",2,2,0,1,1,"{INV_NGRAM_1_[describe],""INV_BETW_D_[dobj describe nsubj]"",""INV_BETW_[dobj describe nsubj]"",INV_WORD_SEQ_[described],""INV_BETW_L_[dobj nsubj]""}","{-0.258891,0.113929,0.113929,0.106561,-0.0920931}"
381546@48_24-381546@48_3,381546@48,Ralph Yarborough-Whittenburg,,0.158,"{In,1962,"","",Whittenburg,ran,unsuccessfully,for,governor,in,the,Republican,primary,against,Jack,Cox,of,Houston,"","",who,would,in,turn,lose,to,Yarborough,'s,intraparty,rival,"","",John,Connally,.}",24,1,3,1,1,"{INV_NGRAM_1_[run],INV_NGRAM_1_[turn],INV_NGRAM_1_[lose],INV_NGRAM_1_[governor],INV_NGRAM_1_[primary],INV_NGRAM_1_[unsuccessfully]}","{-0.458138,-0.455685,-0.412373,-0.280509,-0.193879,-0.0584853}"
32517084@16_0-32517084@16_16,32517084@16,James Edward Corea-Edirille Rala,,0.128,"{James,Edward,was,a,direct,descendant,of,King,Dominicus,Corea,"","",who,was,also,known,as,Edirille,Rala,.}",0,2,16,2,2,"{people_between_bucket=2,NGRAM_1_[know],NGRAM_1_[direct],NGRAM_1_[descendant],""NGRAM_2_[also know]"",NGRAM_1_[also]}","{-1.89504,-0.315991,0.277821,-0.1158,0.0633703,0.0531635}"
3620613@13_14-3620613@13_2,3620613@13,Edward Low-Charles Johnson,,0.218,"{According,to,Charles,Johnson,'s,``,A,General,History,of,the,Pyrates,'',"","",Edward,Low,was,born,in,Westminster,"","",London,"","",England,"","",around,1690,.}",14,2,2,2,2,"{INV_NGRAM_1_['s],INV_NGRAM_1_[history],""INV_BETW_L_[nsubjpass pobj poss]"",""INV_BETW_D_[nsubjpass bear pobj history poss]"",""INV_BETW_[nsubjpass bear pobj history poss]""}","{-1.22484,-0.160844,-0.0498973,0.00137425,0.00137425}"
10904434@43_0-10904434@43_23,10904434@43,Issac Delgado-Lewis,,0.034,"{Delgado,'s,most,famous,group,-LRB-,1996,1998,-RRB-,was,with,Alain,P,rez,on,bass,and,Iv,n,``,Mel,n,'',Lewis,on,piano,.}",0,1,23,1,1,"{people_between_bucket=1,NGRAM_1_[n],NGRAM_1_[group],NGRAM_1_[rez],NGRAM_1_[p],""NGRAM_2_[p rez]""}","{-1.36314,-0.660198,-0.39355,-0.298017,-0.28665,-0.204628}"
35978709@9_17-35978709@9_7,35978709@9,Ted Whitten-Fraser,,0.468,"{During,the,match,"","",``,Mopsy,'',Fraser,"","",a,notoriously,volatile,defender,for,Richmond,"","",knocked,Whitten,out,late,in,the,third,quarter,.}",17,1,7,1,1,"{""INV_BETW_L_[dobj nsubj]"",INV_NGRAM_1_[knock],INV_NGRAM_1_[notoriously],INV_NGRAM_1_[defender],""INV_BETW_[dobj knock nsubj]"",""INV_BETW_D_[dobj knock nsubj]""}","{-0.0920931,-0.0563848,-0.0549279,-0.0306808,-0.011527,-0.011527}"
1216051@93_12-1216051@93_1,1216051@93,Nicodemo Scarfo-Virgilio,,0.576,"{But,Virgilio,got,12,years,"","",hardly,the,lenient,treatment,he,and,Scarfo,were,expecting,.}",12,1,1,1,1,"{INV_NGRAM_1_[year],INV_NGRAM_1_[get],""INV_NGRAM_2_[12 year]"",INV_NGRAM_1_[12],""INV_NGRAM_2_[lenient treatment]"",""INV_NGRAM_3_[get 12 year]""}","{0.447521,-0.418319,0.144331,-0.0799777,0.0217363,0.0217363}"
5384533@36_5-5384533@36_30,5384533@36,Mike Aguirre-Goldsmith,,0.08,"{In,the,five-candidate,primary,race,Aguirre,came,in,a,close,second,to,Goldsmith,"","",forcing,a,runoff,in,the,general,election,in,November,"","",2008,"","",which,Aguirre,lost,to,Goldsmith,"","",59.5,%,to,40.5,%,.}",5,1,30,1,1,"{people_between_bucket=2,NGRAM_1_[lose],NGRAM_1_[election],NGRAM_1_[come],""NGRAM_2_[general election]"",NGRAM_1_[general]}","{-1.89504,-0.38104,-0.377014,0.225859,-0.183132,-0.138657}"
382717@8_0-382717@8_9,382717@8,Caroline Quentin-Masha,,0.08,"{Quentin,received,an,Ian,Charleson,Award,commendation,for,her,Masha,in,``,The,Seagull,'',at,the,Oxford,Theatre,Company,in,1991,.}",0,1,9,1,1,"{people_between_bucket=2,NGRAM_1_[receive],NGRAM_1_[award],""BETW_L_[nsubj prep_for]"",NGRAM_1_[commendation],""NGRAM_2_[award commendation]""}","{-1.89504,-0.346004,-0.275592,0.0789907,0.00539289,-0.00119093}"
909036@117_0-909036@117_20,909036@117,Elon Musk-Talulah Riley,t,0.998,"{Musk,announced,in,January,2012,that,he,had,recently,ended,a,four-year,relationship,with,his,second,wife,"","",British,actress,Talulah,Riley,.}",0,1,20,2,2,"{NGRAM_1_[wife],NGRAM_1_[relationship],NGRAM_1_[actress],NGRAM_1_[announce],people_between_bucket=0,""NGRAM_2_[second wife]""}","{3.29947,2.04579,1.70451,0.841577,-0.793769,0.554854}"
9626131@18_7-9626131@18_4,9626131@18,Tom Martinez-Tom Brady,,0.448,"{New,England,Patriots,quarterback,Tom,Brady,considers,Martinez,his,mentor,and,worked,with,him,every,off-season,to,clean,up,his,mechanics,.}",7,1,4,2,2,"{""INV_BETW_L_[nn dep nsubj]"",INV_NGRAM_1_[consider],INV_WORD_SEQ_[considers],""INV_BETW_D_[nn mentor dep consider nsubj]"",""INV_BETW_[nn mentor dep consider nsubj]""}","{-0.200342,-0.0144012,0.00651266,-0.000618405,-0.000618405}"
7496221@76_23-7496221@76_21,7496221@76,Nitish Katara murder case-Vishal,,0.382,"{Only,Rohit,Gaur,"","",brother,of,Shivani,Gaur,"","",whose,wedding,it,was,"","",was,left,as,having,seen,Vikas,and,Vishal,taking,Nitish,in,his,car,.}",23,1,21,1,1,"{INV_NGRAM_1_[take],""INV_BETW_L_[dobj vmod]"",INV_WORD_SEQ_[taking],""INV_BETW_[dobj take vmod]"",""INV_BETW_D_[dobj take vmod]""}","{-0.515914,-0.152931,-0.00285117,-0.00121268,-0.00121268}"
15517213@15_22-15517213@15_7,15517213@15,John Ebbrell-Joe Royle,,0.364,"{Everton,hosted,a,testimonial,match,in,which,Joe,Royle,provided,the,opposition,in,the,form,of,Manchester,City,"","",as,recognition,of,Ebbrell,'s,service,extending,to,more,than,10,years,of,top,flight,football,with,Everton,.}",22,1,7,2,2,"{INV_NGRAM_1_[form],""INV_BETW_L_[poss prep_of prep_as nsubj]"",INV_NGRAM_1_[provide],INV_NGRAM_1_[recognition],INV_NGRAM_1_[opposition],""INV_BETW_[poss service prep_of recognition prep_as provide nsubj]""}","{-0.4309,-0.0676093,-0.0601582,0.0141116,-0.0112175,0.00537075}"
15483961@24_0-15483961@24_8,15483961@24,Neal Trotman-Preston,,0.242,"{Trotman,was,put,on,the,transfer,list,by,Preston,manager,Darren,Ferguson,after,returning,from,a,loan,spell,at,League,One,side,Huddersfield,Town,.}",0,1,8,1,1,"{people_between_bucket=0,NGRAM_1_[list],NGRAM_1_[put],""BETW_L_[nsubjpass agent nn]"",NGRAM_1_[transfer],""NGRAM_2_[transfer list]""}","{-0.793769,-0.259421,-0.0828043,-0.0434648,-0.038224,0.00177133}"
1451767@14_3-1451767@14_18,1451767@14,Duke Roufus-Sinisa Andrijasevic,,0.19,"{On,two,occasions,Roufus,has,come,out,of,retirement,to,fight,in,the,ring,to,record,wins,against,Sinisa,``,Thunderman,'',Andrijasevic,on,June,3rd,2005,and,Eduardo,Maiorino,on,May,25th,2007,.}",3,1,18,1,1,"{people_between_bucket=0,NGRAM_1_[fight],NGRAM_1_[win],NGRAM_1_[come],NGRAM_1_[record],NGRAM_1_[ring]}","{-0.793769,-0.513694,-0.298907,0.225859,-0.0631178,-0.0196439}"
23493455@3_0-23493455@3_19,23493455@3,Billy Pettinger-Garth Hudson,,0.39,"{Pettinger,has,been,the,primary,songwriter,in,all,of,her,original,projects,and,has,collaborated,with,such,artists,as,Garth,Hudson,from,The,Band,and,Bob,Dylan,"","",Frank,Turner,and,Jamie,Candiloro,-LRB-,Ryan,Adams,-RRB-,.}",0,1,19,2,2,"{people_between_bucket=0,NGRAM_1_[original],NGRAM_1_[artist],NGRAM_1_[collaborate],NGRAM_1_[songwriter],NGRAM_1_[project]}","{-0.793769,-0.303815,0.258902,0.229808,0.190499,-0.152745}"
20938438@18_2-20938438@18_22,20938438@18,Herman Klein-Alfred,,0.082,"{The,younger,Klein,'s,five,brothers,were,Max,"","",a,violinist,"","",Charles,"","",a,dramatist,;,Manuel,"","",a,composer,;,Alfred,"","",an,actor,;,and,Philip,.}",2,1,22,1,1,"{people_between_bucket=2,NGRAM_1_[brother],NGRAM_1_[five],""BETW_L_[poss nsubj conj_and]"",NGRAM_1_[composer],NGRAM_1_['s]}","{-1.89504,-0.719697,0.140133,0.125951,0.112634,-0.0815833}"
1312011@4_0-1312011@4_17,1312011@4,Bridgette Kerkove-Skeeter Kerkove,t,0.906,"{Kerkove,entered,the,adult,film,industry,in,January,1999,at,the,urging,of,her,future,husband,"","",Skeeter,Kerkove,.}",0,1,17,2,2,"{NGRAM_1_[husband],people_between_bucket=0,NGRAM_1_[1999],NGRAM_1_[urge],NGRAM_1_[film],NGRAM_1_[future]}","{3.39502,-0.793769,-0.240792,-0.202928,0.17555,-0.0917215}"
23809061@82_22-23809061@82_16,23809061@82,Dion of Syracuse-Plato,,0.456,"{Also,"","",the,ruler,expected,to,mend,his,international,image,"","",forcing,a,new,visit,of,Plato,"","",through,public,threats,against,Dion,.}",22,1,16,1,1,"{INV_NGRAM_1_[threat],INV_NGRAM_1_[public],""INV_BETW_L_[prep_against dobj prep_of]"",""INV_BETW_[prep_against force dobj visit prep_of]"",""INV_BETW_D_[prep_against force dobj visit prep_of]"",""INV_NGRAM_2_[public threat]""}","{-0.0836345,-0.0384299,-0.000893095,-0.000893095,-0.000893095,-0.000893095}"
32024437@1_0-32024437@1_2,32024437@1,Uriel Álvarez-Uriel lvarez Rivera,,0.118,"{Uriel,lvarez,Uriel,lvarez,Rivera,-LRB-,born,1,May,1990,-RRB-,is,a,professional,footballer,"","",currently,playing,as,a,Defender,for,Puebla,in,the,Liga,MX,.}",0,1,2,3,3,"{people_between_bucket=0,BETW_[nn],BETW_D_[nn],BETW_L_[nn],NGRAM_1_[lvarez],WORD_SEQ_[lvarez]}","{-0.793769,-0.412336,-0.412193,-0.412193,-0.0340969,-0.0292615}"
999980@26_0-999980@26_5,999980@26,Greta Van Susteren-John P. Coale,t,1,"{Van,Susteren,married,tort,lawyer,John,P.,Coale,in,1988,.}",0,2,5,3,3,"{NGRAM_1_[marry],""BETW_D_[nsubj marry dobj]"",""BETW_[nsubj marry dobj]"",""BETW_L_[nsubj dobj]"",people_between_bucket=0,NGRAM_1_[lawyer]}","{3.70834,1.65159,1.65086,0.934511,-0.793769,0.075371}"
27808643@4_38-27808643@4_8,27808643@4,Mireille Dargent-Rollin,,0.11,"{When,an,agent,introduced,Mireille,to,Rollin,"","",Rollin,discovered,he,was,stealing,her,wages,and,keeping,them,for,himself,"","",at,this,point,he,hired,a,lawyer,and,the,agent,was,made,to,pay,back,everything,to,Mireille,.}",38,1,8,1,1,"{INV_NGRAM_1_[make],INV_NGRAM_1_[back],INV_NGRAM_1_[hire],INV_NGRAM_1_[point],INV_NGRAM_1_[agent],INV_NGRAM_1_[keep]}","{-0.703585,-0.426033,-0.329499,-0.297689,-0.214328,0.150815}"
14534094@3_0-14534094@3_8,14534094@3,Paul Baldacci-Roselee Baldacci,,0.258,"{Baldacci,was,born,in,Virginia,to,Louis,and,Roselee,-LRB-,Carrera,-RRB-,Baldacci,"","",Italian,immigrants,to,the,United,States,.}",0,1,8,1,1,"{people_between_bucket=0,NGRAM_1_[bear],""BETW_L_[nsubjpass prep_to conj_and nn]""}","{-0.793769,-0.227808,0.00693765}"
36307921@4_10-36307921@4_12,36307921@4,The Kreep-Korner,,0.168,"{Formatted,to,resemble,a,penned,letter,to,its,readers,"","",Kreep,s,Korner,included,historical,facts,and,an,original,poem,about,the,film,with,the,reoccurring,sign-off,of,``,In,Eternity,'',.}",10,1,12,1,1,"{people_between_bucket=0,NGRAM_1_[s],""BETW_L_[nsubj ccomp nsubj]"",WORD_SEQ_[s],""BETW_D_[nsubj s ccomp include nsubj]"",""BETW_[nsubj s ccomp include nsubj]""}","{-0.793769,-0.387817,-0.221666,-0.169768,0.00228775,0.00228775}"
30278033@29_11-30278033@29_4,30278033@29,Richard Ritter von Strigl-Bohm-Bawerk,,0.47,"{All,in,all,"","",Bohm-Bawerk,had,the,most,lasting,impact,on,Strigl,"","",but,the,ideas,of,Walras,"","",Wieser,"","",Schumpeter,"","",and,Mises,also,found,their,way,into,his,writings,.}",11,1,4,1,1,"{INV_NGRAM_1_[impact],""INV_BETW_L_[prep_on dobj nsubj]"",""INV_NGRAM_2_[lasting impact]"",INV_NGRAM_1_[lasting]}","{-0.0587409,-0.0515694,0.0055718,0.0055718}"
9139994@5_29-9139994@5_12,9139994@5,Joaquín Albarrán-Jean Casimir F lix Guyon,,0.264,"{In,Paris,"","",he,interned,under,several,renowned,physicians,"","",including,urologist,Jean,Casimir,F,lix,Guyon,-LRB-,1831,1920,-RRB-,"","",who,served,as,an,important,influence,to,Albarr,n,'s,career,.}",29,1,12,5,5,"{INV_NGRAM_1_[serve],INV_NGRAM_1_[influence],INV_NGRAM_1_[1920],INV_NGRAM_1_[1831],INV_NGRAM_1_[important],""INV_NGRAM_2_[1831 1920]""}","{-0.576774,-0.320701,0.038045,-0.00961621,-0.00924431,-0.00896396}"
6092352@7_32-6092352@7_1,6092352@7,Pat Silver-Lasky-Barbara Hayden,,0.056,"{When,Barbara,Hayden,played,the,lead,in,an,episode,of,`,Rescue,8,',in,Hollywood,and,then,went,on,to,write,three,more,episodes,"","",she,took,the,pen,name,"","",Pat,Silver,.}",32,2,1,2,2,"{INV_NGRAM_1_[name],INV_NGRAM_1_[take],INV_NGRAM_1_[write],INV_NGRAM_1_[8],INV_NGRAM_1_[lead],INV_NGRAM_1_[play]}","{-0.525841,-0.515914,-0.376052,-0.317254,-0.291486,-0.264842}"
14020553@14_7-14020553@14_30,14020553@14,Johann Georg Kohl-George Bancroft,,0.17,"{While,in,Washington,and,at,Harvard,"","",Kohl,made,friends,with,many,writers,-LRB-,including,Henry,Wadsworth,Longfellow,"","",Ralph,Waldo,Emerson,and,Washington,Irving,-RRB-,and,scholars,-LRB-,including,George,Bancroft,"","",Charles,Bennett,Deane,and,Louis,Agassiz,-RRB-,.}",7,1,30,2,2,"{people_between_bucket=2,NGRAM_1_[writer],NGRAM_1_[friend],NGRAM_1_[make],""BETW_L_[nsubj prep_with prep_including]"",NGRAM_1_[include]}","{-1.89504,0.596732,-0.323212,-0.267266,0.172508,-0.148421}"
1235773@1_3-1235773@1_29,1235773@1,"Louis Antoine, Duke of Angoulême-Charles X",,0.14,"{Louis,Antoine,"","",Duke,of,Angoul,me,Louis,Antoine,of,France,"","",Duke,of,Angoul,me,-LRB-,6,August,1775,3,June,1844,-RRB-,was,the,eldest,son,of,Charles,X,of,France,and,"","",from,1824,to,1830,"","",the,last,Dauphin,of,France,.}",3,3,29,2,2,"{people_between_bucket=2,NGRAM_1_[son],NGRAM_1_[3],""NGRAM_2_[eldest son]"",NGRAM_1_[6],NGRAM_1_[1844]}","{-1.89504,-0.589658,0.358215,0.246929,0.200253,-0.173576}"
1226300@4_0-1226300@4_19,1226300@4,"John Moore-Brabazon, 1st Baron Brabazon of Tara-Emma Sophia",,0.746,"{Moore-Brabazon,was,born,in,London,to,Lieutenant-Colonel,John,Arthur,Henry,Moore-Brabazon,-LRB-,1828,1908,-RRB-,and,his,wife,"","",Emma,Sophia,-LRB-,d.,1937,-RRB-,.}",0,1,19,2,2,"{NGRAM_1_[wife],people_between_bucket=2,NGRAM_1_[bear],NGRAM_1_[1908],NGRAM_1_[1828],""BETW_L_[nsubjpass prep_to conj_and appos]""}","{3.29947,-1.89504,-0.227808,-0.106376,-0.018262,0.0140378}"
12321635@1_10-12321635@1_25,12321635@1,Mikito Takayasu-Ishikawa,,0.48,"{Mikito,Takayasu,Graduating,from,Tokyo,Imperial,University,in,1887,"","",Takayasu,worked,at,what,was,to,become,Kanazawa,University,School,of,Medicine,in,Kanazawa,"","",Ishikawa,.}",10,1,25,1,1,"{people_between_bucket=0,NGRAM_1_[become],NGRAM_1_[work],""BETW_L_[nsubj prepc_at xcomp xcomp prep_in appos]""}","{-0.793769,0.403565,0.180371,0.00678053}"
359603@11_0-359603@11_8,359603@11,Simon of Cyrene-Jesus,,0.376,"{Simon,'s,act,of,carrying,the,cross,for,Jesus,is,the,fifth,or,seventh,of,the,Stations,of,the,Cross,.}",0,1,8,1,1,"{people_between_bucket=0,NGRAM_1_[act],""NGRAM_2_['s act]"",NGRAM_1_[cross],NGRAM_1_['s],""BETW_D_[poss act prepc_of carry dobj cross prep_for]""}","{-0.793769,0.2206,0.104144,-0.0829817,-0.0815833,0.0129418}"
2728567@1_34-2728567@1_40,2728567@1,"Henry Lascelles, 5th Earl of Harewood-Harewood",f,0,"{Henry,Lascelles,"","",5th,Earl,of,Harewood,Henry,Ulrick,Lascelles,"","",5th,Earl,of,Harewood,GCVO,"","",DL,-LRB-,21,August,1846,6,October,1929,-RRB-,was,a,British,peer,and,the,son,of,Henry,Lascelles,"","",4th,Earl,of,Harewood,.}",34,2,40,1,1,"{people_between_bucket=0,""BETW_L_[appos prep_of]"",NGRAM_1_[4th]}","{-0.793769,-0.405294,-0.267153}"
23492930@3_0-23492930@3_13,23492930@3,Diego Brown-Eliseo,,0.088,"{Brown,had,five,brothers,who,were,Argentine,international,players,Alfredo,"","",Carlos,"","",Eliseo,"","",Ernesto,and,Jorge,as,well,as,one,cousin,"","",Juan,Domingo,.}",0,1,13,1,1,"{people_between_bucket=2,NGRAM_1_[brother],NGRAM_1_[international],NGRAM_1_[five],""BETW_L_[nsubj dobj appos conj_and]"",NGRAM_1_[argentine]}","{-1.89504,-0.719697,-0.152293,0.140133,0.0454868,-0.0415003}"
39357231@51_15-39357231@51_21,39357231@51,Anthony J. Hilder-Jeffery Friesen,,0.312,"{This,film,was,released,in,Germany,as,``,Siedepunkt,9-11,'',It,was,directed,by,Anthony,J.,Hilder,and,produced,by,Jeffery,Friesen,"","",Hilder,"","",Victor,Tory,and,Larry,Shea,.}",15,3,21,2,2,"{people_between_bucket=0,NGRAM_1_[produce],""BETW_L_[conj_and prep_by]"",""BETW_[conj_and produce prep_by]"",""BETW_D_[conj_and produce prep_by]""}","{-0.793769,-0.0728696,0.0546814,0.00418559,0.00418559}"
29049984@182_10-29049984@182_8,29049984@182,Naheed Nenshi-McIver,,0.44,"{Prior,to,the,2010,election,"","",mayoral,candidates,McIver,and,Nenshi,debated,the,justification,for,extravagant,privileges,of,senior,Enmax,staff,in,their,debates,.}",10,1,8,1,1,"{""INV_BETW_L_[conj_and conj_and]"",""INV_BETW_D_[conj_and election conj_and]"",""INV_BETW_[conj_and election conj_and]""}","{0.00299009,-0.00210748,-0.00210748}"
2819950@54_2-2819950@54_16,2819950@54,Thorfinn the Mighty-Brusi,,0.096,"{However,"","",Thorfinn,could,count,on,the,assistance,of,his,grandfather,"","",King,Malcolm,"","",while,Brusi,had,only,the,forces,he,could,raise,from,his,share,of,the,islands,"","",making,any,conflict,a,very,unequal,one,.}",2,1,16,1,1,"{people_between_bucket=1,NGRAM_1_[grandfather],""BETW_L_[nsubj advcl nsubj]"",NGRAM_1_[count],NGRAM_1_[assistance]}","{-1.36314,-0.384858,-0.310057,-0.225134,-0.113404}"
29372836@8_0-29372836@8_7,29372836@8,N'Yoka Longo-Zaiko,,0.23,"{N'yoka,Longo,has,been,reproached,of,leading,Zaiko,in,a,totalitarian,"","",rigorous,manners,that,has,been,the,reason,of,many,departures,of,prominent,members,from,the,group,and,many,major,splits,of,Zaiko,.}",0,2,7,1,1,"{people_between_bucket=0,NGRAM_1_[lead],""BETW_D_[nsubjpass reproach prep_of]"",NGRAM_1_[reproach],""BETW_[nsubjpass reproach prep_of]"",""BETW_L_[nsubjpass prep_of]""}","{-0.793769,-0.425595,0.0154958,0.0154958,0.0154958,-0.00322268}"
3487384@6_0-3487384@6_31,3487384@6,Duncan Armstrong-Artur Wojdat,,0.062,"{Armstrong,arrived,in,Seoul,as,a,rank,outsider,"","",facing,the,trio,of,past,and,current,world,record,holders,in,the,200-metre,event,"","",Matt,Biondi,of,the,United,States,"","",Artur,Wojdat,of,Poland,and,Michael,Gross,of,West,Germany,.}",0,1,31,2,2,"{people_between_bucket=2,NGRAM_1_[face],NGRAM_1_[event],NGRAM_1_[world],NGRAM_1_[outsider],NGRAM_1_[arrive]}","{-1.89504,-0.276365,-0.227963,-0.203422,-0.0912269,-0.0891457}"
2822251@42_7-2822251@42_4,2822251@42,Carlos Vela-Wenger,,0.472,"{Arsenal,manager,Ars,ne,Wenger,confirmed,that,Vela,would,be,involved,with,the,first,team,in,the,coming,season,and,that,he,viewed,Vela,as,a,striker,in,the,Eduardo,mould,.}",7,1,4,1,1,"{""INV_BETW_L_[nsubjpass ccomp nsubj]"",INV_NGRAM_1_[confirm],""INV_BETW_D_[nsubjpass involve ccomp confirm nsubj]"",""INV_BETW_[nsubjpass involve ccomp confirm nsubj]""}","{-0.418846,0.19389,0.00111142,0.00111142}"
249154@129_27-249154@129_7,249154@129,Laura Secord-FitzGibbon,,0.278,"{In,his,report,of,the,battle,"","",FitzGibbon,stated,only,that,he,``,received,information,'',about,the,threat,;,it,is,possible,he,omitted,mention,of,Secord,to,protect,her,family,during,wartime,.}",27,1,7,1,1,"{INV_NGRAM_1_[receive],INV_NGRAM_1_[mention],INV_NGRAM_1_[state],INV_NGRAM_1_[threat],INV_NGRAM_1_[information],INV_NGRAM_1_[possible]}","{-0.351387,-0.273595,-0.170293,-0.0836345,-0.029633,0.0178776}"
17615583@56_0-17615583@56_34,17615583@56,Brendan James-Robert Cray,,0.104,"{James,initially,toured,regionally,to,support,the,album,"","",headlining,his,own,shows,and,also,opening,for,artists,such,as,Corinne,Bailey,Rae,"","",John,Legend,"","",Susan,Tedeschi,"","",The,Fray,"","",and,Robert,Cray,.}",0,1,34,2,2,"{people_between_bucket=2,NGRAM_1_[support],NGRAM_1_[artist],NGRAM_1_[initially],NGRAM_1_[tour],NGRAM_1_[headline]}","{-1.89504,-0.302978,0.258902,0.165782,-0.160964,0.0616229}"
18963398@18_4-18963398@18_21,18963398@18,Iakub Lakoba-Bagapsh,,0.22,"{On,24,August,2009,Iakub,Lakoba,was,awarded,the,order,Axdz,Apsha,-LRB-,`,Honour,and,Glory,',-RRB-,by,President,Bagapsh,"","",for,his,long-term,active,participation,in,Abkhazian,socio-political,life,.}",4,2,21,1,1,"{people_between_bucket=0,NGRAM_1_[award],NGRAM_1_[order],""BETW_L_[prep_on agent]"",""BETW_D_[prep_on award agent]"",""BETW_[prep_on award agent]""}","{-0.793769,-0.275592,-0.0726998,-0.0104325,-0.00858775,-0.00858775}"
