relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
8118600@1_32-8118600@1_40,8118600@1,"Charles II, Duke of Elbeuf-Marguerite de Chabot",,0.406,"{Charles,II,"","",Duke,of,Elbeuf,Charles,II,"","",Duke,of,Elbeuf,-LRB-,5,November,1596,5,November,1657,-RRB-,"","",was,a,French,nobleman,"","",the,son,of,Charles,I,"","",Duke,of,Elbeuf,"","",by,his,wife,"","",Marguerite,de,Chabot,.}",32,3,40,3,3,"{num_words_between_bucket=1,NGRAM_1_[wife],dep_path_length>5,""BETW_L_[prep_of appos prep_by appos]"",people_between_bucket=0}","{-0.46944,0.386172,-0.250716,-0.00420618,-0.000745533}"
16100977@3_0-16100977@3_11,16100977@3,Riffat Hassan-Sayid Muslim,,0.456,"{Hassan,was,born,in,Lahore,"","",Pakistan,"","",to,an,upper-class,Sayid,Muslim,family,.}",0,1,11,2,2,"{num_words_between_bucket=2,NGRAM_1_[bear],""BETW_L_[nsubjpass prep_to amod]"",""BETW_D_[nsubjpass bear prep_to family amod]"",""BETW_[nsubjpass bear prep_to family amod]"",NGRAM_1_[upper-class]}","{-0.689931,0.628683,-0.00540039,-0.00333854,-0.00333854,-0.00333854}"
3630078@35_7-3630078@35_9,3630078@35,Yassin M. Aref-Hossain,,0.708,"{On,March,8,"","",2007,"","",both,Aref,and,Hossain,were,sentenced,to,15,years,in,prison,half,the,sentence,called,for,under,the,Federal,Sentencing,Guidelines,.}",7,1,9,1,1,"{BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,people_between_bucket=0}","{0.329904,0.329482,0.329242,-0.275275,-0.000745533}"
26827464@1_0-26827464@1_3,26827464@1,Elfreda Chatman-Elfreda A. Chatman,,0.042,"{Elfreda,Chatman,Dr.,Elfreda,A.,Chatman,was,well,known,for,her,ethnographic,approaches,in,researching,information,seeking,behaviors,among,understudied,or,minority,groups,-LRB-,poor,people,"","",the,elderly,"","",retired,women,"","",female,inmates,"","",and,janitors,-RRB-,.}",0,2,3,3,3,"{no_dependency,BETW_[nn],BETW_D_[nn],BETW_L_[nn],num_words_between_bucket=0,people_between_bucket=0}","{-1.75939,-0.322934,-0.322934,-0.322934,-0.275275,-0.000745533}"
2466225@32_0-2466225@32_2,2466225@32,Germaine Dulac-Delluc,,0.664,"{Dulac,and,Delluc,went,on,to,collaborate,on,a,number,of,pictures,.}",0,1,2,1,1,"{BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,people_between_bucket=0}","{0.329904,0.329482,0.329242,-0.275275,-0.000745533}"
20058276@38_0-20058276@38_19,20058276@38,R. Bruce Ricketts-Capt James H. Cooper,,0.236,"{Ricketts,battery,arrived,in,Gettysburg,on,the,Taneytown,Road,on,the,morning,of,July,2,"","",1863,and,replaced,Capt,James,H.,Cooper,'s,Battery,B,"","",First,Pennsylvania,Light,Artillery,"","",on,East,Cemetery,Hill,about,4:00,PM,.}",0,1,19,4,4,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[replace],NGRAM_1_[morning],NGRAM_1_[arrive],NGRAM_1_[1863]}","{-0.689931,-0.250716,-0.0721462,-0.054871,-0.0275532,-0.017563}"
16344078@4_0-16344078@4_10,16344078@4,Leanne Moore-Louis Walsh,,0.308,"{Moore,was,not,favourite,to,win,the,competition,"","",despite,Louis,Walsh,stating,that,she,had,the,most,star,potential,during,his,appearance,as,a,guest,judge,.}",0,1,10,2,2,"{num_words_between_bucket=1,NGRAM_1_[win],NGRAM_1_[despite],NGRAM_1_[competition],NGRAM_1_[favourite],""BETW_L_[nsubj prep_despite]""}","{-0.46944,-0.179487,-0.124909,-0.0229786,-0.0098785,-0.00128575}"
24918825@5_7-24918825@5_4,24918825@5,Quinim Pholsena-Prince Souvanna,,0.444,"{With,the,backing,of,Prince,Souvanna,"","",Pholsena,served,various,high-level,administrative,ranks,in,the,government,"","",notably,as,the,district,officer,of,Pakse,from,1949,to,1952,and,then,as,the,governor,of,Xam,Neua,.}",7,1,4,2,2,{num_words_between_bucket=0},{-0.275275}
5576823@49_0-5576823@49_6,5576823@49,Michael Bisping-McCarthy,,0.32,"{Bisping,won,by,TKO,"","",as,McCarthy,was,unable,to,continue,after,the,first,round,due,to,a,forearm,injury,he,sustained,after,receiving,an,unanswered,series,of,knees,and,uppercuts,from,Bisping,.}",0,1,6,1,1,"{num_words_between_bucket=1,NGRAM_1_[win],""BETW_D_[dep win advcl unable nsubj]"",""BETW_[dep win advcl unable nsubj]"",""BETW_L_[dep advcl nsubj]"",people_between_bucket=0}","{-0.46944,-0.179487,-0.00611993,-0.00611993,-0.00611993,-0.000745533}"
44053428@2_0-44053428@2_21,44053428@2,Luigi Carboni-Paul Bril,,0.38,"{Carboni,was,born,in,Marcianise,in,Campania,"","",and,moved,to,Rome,where,he,worked,under,and,learned,from,the,Flemish,Paul,Bril,.}",0,1,21,2,2,"{num_words_between_bucket=3,NGRAM_1_[bear],dep_path_length>5,NGRAM_1_[learn],NGRAM_1_[move],NGRAM_1_[work]}","{-0.730026,0.628683,-0.250716,-0.0648346,-0.0345983,0.00217568}"
6075267@6_3-6075267@6_12,6075267@6,Marcus Vinicius de Souza-Premiata Montegranaro,,0.344,"{In,2004-05,season,Vinicius,played,professionally,in,the,Italian,1st,Division,with,Premiata,Montegranaro,.}",3,1,12,2,2,"{num_words_between_bucket=1,""BETW_L_[nsubj prep_with]"",NGRAM_1_[play],NGRAM_1_[1st],""BETW_[nsubj play prep_with]"",""BETW_D_[nsubj play prep_with]""}","{-0.46944,0.36561,-0.23126,-0.149711,-0.0247374,-0.0247374}"
5649966@50_9-5649966@50_21,5649966@50,Burt Mustin-Johnny Carson,,0.414,"{Known,for,his,quick,wit,and,song-and-dance,abilities,"","",Mustin,was,a,frequent,closing,act,on,``,The,Tonight,Show,Starring,Johnny,Carson,'',during,the,1970s,.}",9,1,21,2,2,"{num_words_between_bucket=2,NGRAM_1_[act],""BETW_L_[nsubj prep_on]"",NGRAM_1_[frequent],people_between_bucket=0,""BETW_D_[nsubj act prep_on]""}","{-0.689931,0.143984,0.0582753,-0.0374461,-0.000745533,-0.000413065}"
43445889@43_27-43445889@43_9,43445889@43,Edward Bate Scott-Baxter,,0.336,"{On,29,December,1840,he,left,the,depot,with,Baxter,and,one,of,the,natives,"","",leaving,the,sheep,"","",and,four,horses,in,charge,of,Mr.,Scott,and,the,other,native,.}",27,1,9,1,1,{num_words_between_bucket=2},{-0.689931}
213989@15_0-213989@15_4,213989@15,"Jean-Jacques Lefranc, Marquis de Pompignan-Jacques Lefranc",f,0.604,"{Jean-Jacques,',father,"","",Jacques,Lefranc,"","",was,the,third,of,the,name,to,become,president,of,the,``,Cour,des,Aides,'',"","",and,he,was,to,be,followed,by,his,eldest,son,and,grandson,.}",0,1,4,2,2,"{""BETW_L_[poss appos]"",num_words_between_bucket=0,NGRAM_1_[father],negative_dict_word,""BETW_D_[poss father appos]"",""BETW_[poss father appos]""}","{0.719553,-0.275275,-0.124601,0.12435,-0.0174266,-0.0174266}"
40149767@1_0-40149767@1_9,40149767@1,Francesco Vassallo-Frankie,,0.656,"{Francesco,Vassallo,Francesco,Vassallo,aka,don,Ciccolo,"","",don,Frankie,or,King,Concrete,-LRB-,b.,ca.,1910,-RRB-,was,an,Italian,entrepreneur,that,associated,with,Mafia,in,the,1950s,.}",0,2,9,1,1,"{people_between_bucket=2,num_words_between_bucket=1,dep_path_length>5}","{1.35826,-0.46944,-0.250716}"
30137489@56_0-30137489@56_35,30137489@56,Todros Geller-Morris Topchevsky,,0.646,"{Geller,was,a,member,of,the,interracial,faculty,of,art,instructors,that,included,local,black,artists,such,as,Charles,Davis,"","",Charles,White,"","",Bernard,Goss,"","",William,Carter,and,local,white,artists,such,as,Morris,Topchevsky,"","",Si,Gordon,and,Max,Kahn,.}",0,1,35,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
4100040@1_0-4100040@1_34,4100040@1,Julián Grimau-Francisco Franco,,0.594,"{Juli,n,Grimau,Juli,n,Grimau,Garc,a,-LRB-,1911,"","",Madrid,April,20,"","",1963,"","",Madrid,-RRB-,was,a,Spanish,politician,"","",member,of,the,Communist,Party,of,Spain,"","",executed,during,Francisco,Franco,'s,dictatorship,.}",0,1,34,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
17308912@7_12-17308912@7_0,17308912@7,Mor Gabriel-Gewargis,,0.33,"{Gewargis,allowed,him,stay,in,the,cloister,and,later,the,same,year,Gabriel,was,inaugurated,as,a,monk,.}",12,1,0,1,1,{num_words_between_bucket=2},{-0.689931}
4513356@19_5-4513356@19_19,4513356@19,Musa Sudi Yalahow-Ali Mahdi Muhammad,,0.298,"{This,dispute,reportedly,ended,with,Yalahow,'s,takeover,of,equipment,belonging,to,a,north,Mogadishu,radio,station,which,supported,Ali,Mahdi,Muhammad,"","",his,former,ally,.}",5,1,19,3,3,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_['s],NGRAM_1_[radio],NGRAM_1_[station],NGRAM_1_[north]}","{-0.689931,-0.250716,0.134449,0.0943553,-0.0423476,-0.0219039}"
42172333@14_9-42172333@14_35,42172333@14,Fernando Montaño-Yasmine Naghdi,,0.396,"{Composer,Carl,Davis,was,also,in,attendance,to,see,Monta,o,premiere,his,newly,choreographed,dance,to,Davis,'s,The,Lady,of,the,Camellias,which,he,performed,with,his,colleague,from,the,Royal,Ballet,"","",Yasmine,Naghdi,.}",9,1,35,2,2,"{num_words_between_bucket=3,people_between_bucket=1,dep_path_length>5}","{-0.730026,0.559509,-0.250716}"
267667@145_1-267667@145_30,267667@145,Lü Meng-Hao Pu,,0.594,"{L,Meng,wrote,to,the,Administrators,of,the,three,commanderies,"","",asking,them,to,submit,to,Sun,Quan,"","",and,they,all,agreed,"","",with,the,exception,of,Lingling,'s,Hao,Pu,-LRB-,-RRB-,.}",1,1,30,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
21817445@9_0-21817445@9_5,21817445@9,Robert G. Klausner-George W. Bush,,0,"{Klausner,was,nominated,by,President,George,W.,Bush,on,July,18,"","",2002,"","",to,a,seat,vacated,by,William,D.,Keller,.}",0,1,5,3,3,"{num_words_between_bucket=0,""BETW_L_[nsubjpass agent]"",""BETW_D_[nsubjpass nominate agent]"",""BETW_[nsubjpass nominate agent]"",NGRAM_1_[nominate],people_between_bucket=0}","{-0.275275,0.0569565,-0.00736302,-0.00736302,0.00244488,-0.000745533}"
1887483@25_22-1887483@25_7,1887483@25,"James A. Bayard, Jr.-George R. Riddle",,0.31,"{When,the,death,of,his,successor,"","",George,R.,Riddle,"","",caused,a,vacancy,in,the,United,States,Senate,in,1867,"","",Bayard,interrupted,his,practice,of,law,in,Wilmington,and,served,again,as,the,U.S.,Senator,from,April,5,"","",1867,"","",to,March,4,"","",1869,.}",22,1,7,3,3,{num_words_between_bucket=2},{-0.689931}
41065742@4_0-41065742@4_10,41065742@4,Heiko Julien-Tao Lin,,0.656,"{Julien,has,cited,authors,Mark,Leyner,"","",Ben,Brooks,"","",Tao,Lin,"","",and,blogger,Steve,Roggenbuck,as,central,influences,.}",0,1,10,2,2,"{people_between_bucket=2,num_words_between_bucket=1,dep_path_length>5}","{1.35826,-0.46944,-0.250716}"
22316141@3_20-22316141@3_38,22316141@3,Wade Thompson-Jackson Trengove,,0.25,"{After,played,in,the,opening,round,2009,NAB,Cup,game,against,the,Sydney,Swans,in,which,scored,three,goals,"","",Thompson,continued,to,impress,during,the,preseason,and,was,elevated,to,the,senior,squad,as,a,replacement,for,Jackson,Trengove,"","",who,was,placed,on,the,long-term,injury,list,.}",20,1,38,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[continue],NGRAM_1_[squad],NGRAM_1_[senior],NGRAM_1_[replacement]}","{-0.689931,-0.250716,-0.146385,-0.0516459,-0.0491216,0.0114549}"
45292676@5_16-45292676@5_21,45292676@5,Baldwin of Marash-Raymond of Antioch,,0.98,"{The,chronicler,Gregory,the,Priest,and,Barsegh,"","",Baldwin,'s,Armenian,confessor,"","",both,say,that,Baldwin,was,the,brother,of,Raymond,of,Antioch,and,therefore,the,son,of,William,IX,of,Aquitaine,.}",16,1,21,3,3,"{NGRAM_1_[brother],num_words_between_bucket=0,""BETW_L_[nsubj prep_of prep_of]"",people_between_bucket=0}","{3.88494,-0.275275,-0.0589603,-0.000745533}"
14032909@7_0-14032909@7_28,14032909@7,T. B. Walker-Thomas Barlow,,0.608,"{T.,B.,Walker,was,the,son,of,Platt,Walker,and,Anstis,Keziah,-LRB-,Barlow,-RRB-,Walker,-LRB-,1814,1883,-RRB-,"","",a,sister,of,New,York,State,Senator,Thomas,Barlow,-LRB-,1805,1896,-RRB-,.}",0,3,28,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
19605158@6_0-19605158@6_35,19605158@6,Seema Azmi-Dario Fo,,0.624,"{Seema,Azmi,'s,major,plays,with,director,Arvind,Gaur,are,Girish,Karnad,'s,Rakt,Kalyan,-LRB-,Taledanda,-RRB-,"","",Mahesh,Dattani,'s,Final,Solutions,"","",Ek,Mamooli,Aadmi,"","",Swadesh,Deepak,'s,Court,Martaial,"","",Dario,Fo,'s,Accidental,Death,of,an,Anarchist,etc.,.}",0,2,35,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
30025419@8_0-30025419@8_12,30025419@8,Framlingham Gawdy-Catherine Vaughan,,0.652,"{Gawdy,had,married,Lettice,Knollys,"","",daughter,of,Sir,Robert,Knollys,and,Catherine,Vaughan,"","",and,had,eight,children,.}",0,1,12,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5,negative_dict_word}","{1.35826,-0.689931,-0.250716,0.12435}"
37803904@3_0-37803904@3_4,37803904@3,Eugene Turenne Gregorie-Eugene Turenne Gregorie,f,0.646,"{Gregorie,'s,parents,were,Eugene,Turenne,Gregorie,and,Alva,Palmer,Gregorie,.}",0,1,4,3,3,"{""BETW_L_[poss nsubj]"",num_words_between_bucket=0,NGRAM_1_['s],NGRAM_1_[parent],negative_dict_word,""NGRAM_2_['s parent]""}","{0.302469,-0.275275,0.134449,0.134153,0.12435,0.053302}"
24647510@17_0-24647510@17_11,24647510@17,David Myrie-Roy Myrie,t,1,"{David,is,the,younger,brother,of,fellow,Costa,Rican,international,defender,Roy,Myrie,.}",0,1,11,2,2,"{NGRAM_1_[brother],NGRAM_1_[younger],""BETW_L_[nsubj prep_of]"",""NGRAM_2_[younger brother]"",num_words_between_bucket=2,""BETW_[nsubj brother prep_of]""}","{3.88494,1.14385,0.812207,0.761189,-0.689931,0.518681}"
23530992@15_40-23530992@15_30,23530992@15,Robert E. L. Taylor-William L. McLean,,0.376,"{McLean,stepped,down,as,chairman,after,61,years,at,the,paper,in,April,1975,"","",and,Taylor,was,named,as,his,successor,as,chairman,and,chief,executive,officer,"","",with,William,L.,McLean,3rd,named,editor,and,publisher,to,succeed,Taylor,.}",40,1,30,3,3,{num_words_between_bucket=1},{-0.46944}
3206135@1_0-3206135@1_15,3206135@1,Pierre Bersuire-Pierre Berchoire,,0.574,"{Pierre,Bersuire,Pierre,Bersuire,-LRB-,c.,1290-1362,-RRB-,"","",also,known,as,Pierre,Bercheure,and,Pierre,Berchoire,-LRB-,in,Latin,"","",Petrus,Berchorius,or,Petrus,Bercorius,-RRB-,"","",was,a,French,author,of,the,Middle,Ages,.}",0,2,15,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
261053@26_4-261053@26_32,261053@26,Martin Landau-Fred Freiberger,,0.662,"{In,the,mid-1970s,"","",Landau,and,Bain,returned,to,TV,in,the,British,science-fiction,series,'','',-LRB-,first,produced,by,Gerry,Anderson,in,partnership,with,Sylvia,Anderson,"","",and,later,by,Fred,Freiberger,-RRB-,.}",4,1,32,2,2,"{people_between_bucket=2,num_words_between_bucket=3}","{1.35826,-0.730026}"
28773066@2_6-28773066@2_29,28773066@2,"Sir Frederick Johnstone, 8th Baronet-William Pulteney",,0.652,"{Johnstone,was,the,son,of,Sir,Frederick,Johnstone,"","",7th,Baronet,and,his,wife,Lady,Louisa,Craven,"","",daughter,of,1st,Earl,of,Craven,"","",and,great-grandson,of,Sir,William,Pulteney,"","",5th,Baronet,.}",6,2,29,2,2,"{people_between_bucket=2,num_words_between_bucket=3}","{1.35826,-0.730026}"
331689@107_0-331689@107_2,331689@107,Michael Shermer-Thomas Jefferson,,0.034,"{Shermer,names,Thomas,Jefferson,as,his,favorite,President,"","",for,his,championing,of,liberty,and,his,application,of,scientific,thinking,to,the,political,"","",economic,"","",and,social,spheres,.}",0,1,2,2,2,"{no_dependency,BETW_D_[nn],BETW_L_[nn],BETW_[nn],NGRAM_1_[name],num_words_between_bucket=0}","{-1.75939,-0.322934,-0.322934,-0.322934,-0.296782,-0.275275}"
22335038@16_11-22335038@16_5,22335038@16,John P. Healey-Borman,,0.39,"{Bergen,credited,the,assignment,of,Borman,and,his,group,"","",and,Healey,'s,performance,as,manager,of,spacecraft,as,the,keys,to,getting,command,module,production,back,into,line,.}",11,1,5,1,1,{num_words_between_bucket=1},{-0.46944}
406119@126_6-406119@126_15,406119@126,Henri Cartier-Bresson-William Vandivert,,0.71,"{In,the,spring,of,1947,"","",Cartier-Bresson,"","",with,Robert,Capa,"","",David,Seymour,"","",William,Vandivert,and,George,Rodger,founded,Magnum,Photos,.}",6,1,15,2,2,"{people_between_bucket=2,num_words_between_bucket=1}","{1.35826,-0.46944}"
33522@61_21-33522@61_15,33522@61,William Howard Taft-Enrique Loynaz del Castillo,,0.444,"{The,US,sent,troops,to,restore,order,in,Cuba,during,the,revolt,led,by,General,Enrique,Loynaz,del,Castillo,"","",and,Taft,temporarily,became,the,Civil,Governor,of,Cuba,"","",personally,negotiating,with,Castillo,for,a,peaceful,end,to,the,revolt,.}",21,1,15,4,4,{num_words_between_bucket=0},{-0.275275}
2322608@42_31-2322608@42_34,2322608@42,Toshiaki Kawada-Masanobu Fuchi,,0.668,"{Following,the,June,2000,series,"","",Misawa,and,all,but,two,native,talent,in,All,Japan,resigned,from,their,positions,and,defected,to,the,newly,formed,Pro,Wrestling,Noah,promotion,;,Toshiaki,Kawada,and,Masanobu,Fuchi,were,the,only,two,native,talent,to,stay,with,All,Japan,Pro,Wrestling,.}",31,2,34,2,2,"{BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,people_between_bucket=0}","{0.329904,0.329482,0.329242,-0.275275,-0.000745533}"
4118091@41_3-4118091@41_0,4118091@41,Carl King-Chas,,0.432,"{Chas,proposes,to,Carl,as,part,of,her,plan,"","",Pargeter,said,Chas,``,ca,n't,help,wishing,it,was,all,for,real,'',.}",3,1,0,1,1,{num_words_between_bucket=0},{-0.275275}
2080535@6_0-2080535@6_18,2080535@6,Jonathan Antin-Steve Antin,t,0.622,"{Antin,is,the,brother,of,pop,group,the,Pussycat,Dolls,-LRB-,PCD,-RRB-,founder,Robin,Antin,and,director,Steve,Antin,.}",0,1,18,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
9732739@27_11-9732739@27_7,9732739@27,Gianni De Biasi-Pasquale Marino,,0.404,"{On,22,December,2009,Udinese,dismissed,manager,Pasquale,Marino,and,appointed,De,Biasi,to,take,charge,of,the,struggling,team,from,North-Eastern,Italy,.}",11,2,7,2,2,{num_words_between_bucket=0},{-0.275275}
972391@37_0-972391@37_32,972391@37,Eden Riegel-Reese,,0.274,"{Riegel,left,the,show,again,in,February,2009,"","",but,also,confirmed,in,an,interview,with,``,Soap,Opera,Digest,'',that,she,would,be,returning,in,spring,2009,to,conclude,the,Reese,and,Bianca,story,.}",0,1,32,1,1,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[show],NGRAM_1_[return],NGRAM_1_[interview],NGRAM_1_[also]}","{-0.730026,-0.250716,0.118603,-0.0870083,-0.0759361,-0.0677508}"
44099865@8_12-44099865@8_19,44099865@8,Khubyab bin Adi-Uqba bin al-Harith,,0.462,"{According,to,the,Muslim,scholar,Safiur,Rahman,Mubarakpuri,"","",the,Quraysh,ordered,Khubyab,bin,Adi,to,be,crucified,by,Uqba,bin,al-Harith,because,he,had,killed,Uqba,bin,al-Harith,'s,father,.}",12,3,19,3,3,"{num_words_between_bucket=0,""BETW_L_[dobj xcomp agent]"",NGRAM_1_[crucify],""BETW_[dobj order xcomp crucify agent]"",""BETW_D_[dobj order xcomp crucify agent]"",people_between_bucket=0}","{-0.275275,0.0044408,0.0044408,0.0044408,0.0044408,-0.000745533}"
418740@121_22-418740@121_6,418740@121,Belinda Stronach-Peter MacKay,,0.32,"{Considerable,media,attention,was,paid,to,Peter,MacKay,"","",MP,"","",and,the,deputy,leader,of,the,Conservative,Party,"","",with,whom,Stronach,had,a,relationship,of,several,months,.}",22,1,6,2,2,{num_words_between_bucket=2},{-0.689931}
1149234@38_17-1149234@38_3,1149234@38,Claudio Pizarro-Jos Mourinho,,0.302,"{However,"","",after,Jos,Mourinho,'s,departure,"","",and,the,signing,of,French,striker,Nicolas,Anelka,"","",Pizarro,found,himself,surplus,to,requirements,by,the,then,new,manager,Avram,Grant,.}",17,1,3,2,2,{num_words_between_bucket=2},{-0.689931}
251555@56_12-251555@56_27,251555@56,Vita Sackville-West-George Keppel,,0.616,"{The,same-sex,relationship,that,had,the,deepest,and,most,lasting,effect,on,Sackville-West,'s,personal,life,was,with,the,novelist,Violet,Trefusis,"","",daughter,of,the,Hon.,George,Keppel,and,his,wife,"","",Alice,Keppel,"","",a,mistress,of,King,Edward,VII,.}",12,1,27,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
936373@3_11-936373@3_15,936373@3,Sviatoslav Olgovich-Igor,,0.996,"{After,the,death,of,their,older,brother,"","",Vsevolod,II,"","",Sviatoslav,and,his,brother,Igor,were,driven,out,of,Kiev,by,Iziaslav,Mstislavich,.}",11,1,15,1,1,"{NGRAM_1_[brother],BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,people_between_bucket=0}","{3.88494,0.329904,0.329482,0.329242,-0.275275,-0.000745533}"
10538711@5_1-10538711@5_20,10538711@5,Martin Peerson-Margaret Peerson,,0.402,"{From,Peerson,'s,will,and,the,March,marriage,registers,"","",it,appears,that,he,was,the,son,of,Thomas,and,Margaret,Peerson,of,March,"","",Cambridgeshire,"","",in,England,.}",1,1,20,2,2,"{num_words_between_bucket=2,people_between_bucket=1,dep_path_length>5}","{-0.689931,0.559509,-0.250716}"
23669278@63_2-23669278@63_0,23669278@63,"Sir Edward Buller, 1st Baronet-Collingwood",,0.418,"{Collingwood,placed,Buller,in,command,of,the,inshore,squadron,"","",where,he,continued,to,distinguish,himself,.}",2,1,0,1,1,{num_words_between_bucket=0},{-0.275275}
2508381@27_12-2508381@27_3,2508381@27,Greg Bahnsen-Martin,,0.35,"{Since,that,time,Martin,has,maintained,that,he,has,adequately,responded,to,Bahnsen,'s,use,of,TAG,"","",doing,so,in,his,own,debates,with,Michael,Butler,"","",John,Frame,"","",and,Douglas,Jones,as,well,as,in,essays,posted,on,the,Secular,Web,.}",12,1,3,1,1,{num_words_between_bucket=1},{-0.46944}
3828164@3_20-3828164@3_15,3828164@3,Alfred Embarrato-Mary,,0,"{Born,on,the,Lower,East,Side,"","",Manhattan,to,first,generation,immigrants,Salvatore,Embaratto,and,Mary,from,Leonforte,"","",Italy,Embarrato,lived,at,Knickerbocker,Village,"","",on,Monroe,St.,He,was,married,to,a,woman,named,Constance,and,father,of,three,children,.}",20,1,15,1,1,{num_words_between_bucket=0},{-0.275275}
16305946@18_19-16305946@18_8,16305946@18,Lu Xiangxian-Cui,,0.316,"{When,she,initially,declined,to,recommend,Lu,"","",Cui,responded,that,he,would,not,dare,to,be,chancellor,unless,Lu,was,as,well,.}",19,1,8,1,1,{num_words_between_bucket=2},{-0.689931}
13989919@11_0-13989919@11_21,13989919@11,Joel Pelletier-Jesus,,0.41,"{Pelletier,s,work,adapts,and,expands,Ensor,'s,mockery,of,government,"","",religious,and,business,leaders,"","",recasting,the,return,of,Jesus,based,on,modern,biblical,interpretations,of,the,late,20th,century,American,Christian,Fundamentalist,and,Christian,Dominionist,movements,"","",especially,of,Left,Behind,author,and,activist,Tim,LaHaye,.}",0,1,21,1,1,"{num_words_between_bucket=3,people_between_bucket=1,dep_path_length>5}","{-0.730026,0.559509,-0.250716}"
32544655@40_3-32544655@40_10,32544655@40,Derek Hodge-Alexander Farrelly,,0.432,"{In,2002,"","",Hodge,delivered,the,eulogy,for,former,Governor,Alexander,Farrelly,in,Washington,D.C.,Derek,Hodge,died,of,cancer,on,May,31,"","",2011,"","",at,the,age,of,69,.}",3,1,10,2,2,"{num_words_between_bucket=1,NGRAM_1_[former],NGRAM_1_[deliver],NGRAM_1_[eulogy],""BETW_[nsubj deliver dobj eulogy prep_for]"",""BETW_D_[nsubj deliver dobj eulogy prep_for]""}","{-0.46944,0.346704,-0.0406571,0.00461654,0.00279318,0.00279318}"
162535@176_6-162535@176_16,162535@176,Joshua Slocum-Douglas Webb,,0.374,"{Another,AUV,has,been,named,after,Slocum,himself,:,the,Slocum,Electric,Glider,"","",designed,by,Douglas,Webb,of,Webb,Research,-LRB-,since,2008,"","",Teledyne,Webb,Research,-RRB-,.}",6,1,16,2,2,"{num_words_between_bucket=1,NGRAM_1_[design],""BETW_L_[dep vmod agent]"",people_between_bucket=0}","{-0.46944,-0.049633,-0.00289592,-0.000745533}"
6929617@4_6-6929617@4_21,6929617@4,Greg Haugen-Jimmy Paul,,0.272,"{On,December,5,"","",1986,"","",Haugen,captured,the,International,Boxing,Federation,Lightweight,Title,with,a,majority,decision,over,reigning,champion,Jimmy,Paul,.}",6,1,21,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[reign],NGRAM_1_[capture],NGRAM_1_[decision],NGRAM_1_[champion]}","{-0.689931,-0.250716,0.106844,-0.044409,-0.040061,-0.0195341}"
2490889@56_3-2490889@56_1,2490889@56,Hiroshi Tanahashi-Yano,,0.434,"{After,Yano,defeated,Tanahashi,in,a,singles,match,at,Wrestling,Dontaku,2010,"","",New,Japan,booked,the,two,men,in,a,Hair,vs.,Hair,match,for,June,19,.}",3,1,1,1,1,{num_words_between_bucket=0},{-0.275275}
39361065@22_8-39361065@22_21,39361065@22,Francis Vernon-Blaise Pascal,,0.622,"{Another,correspondent,was,John,Collins,"","",for,whom,Vernon,obtained,books,through,Jean,Berthet,"","",including,works,by,Ren,Descartes,and,Blaise,Pascal,.}",8,1,21,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
182522@97_10-182522@97_35,182522@97,Adolf Anderssen-Steinitz,,0.628,"{The,``,heroic,'',attacking,school,of,play,to,which,Anderssen,belonged,was,eclipsed,by,Steinitz,',positional,approach,by,1894,it,was,generally,acknowledged,that,the,only,way,to,beat,Steinitz,was,to,apply,Steinitz,',principles,.}",10,1,35,1,1,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
