relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
23992096@28_21-23992096@28_39,23992096@28,Christie Vilsack-Roxanne Conlin,,0.352,"{A,Research,2000,poll,for,the,website,Daily,Kos,"","",conducted,just,days,after,the,interview,"","",showed,that,Grassley,led,Vilsack,51-40,in,a,hypothetical,matchup,"","",placing,Vilsack,in,a,statistical,tie,with,declared,Democratic,party,candidates,Roxanne,Conlin,and,Bob,Krause,.}",21,1,39,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[in],NGRAM_1_[a],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,-0.611804,-0.445243,-0.390824,-0.387882}"
7209296@65_31-7209296@65_15,7209296@65,Amlaíb Conung-Brega,,0.06,"{In,865,or,866,a,battle,was,won,by,Flann,mac,Conaing,"","",overking,of,Brega,"","",against,the,Vikings,"","",possibly,in,retaliation,for,the,raids,on,his,land,by,Amla,b,and,his,brothers,in,863,.}",31,1,15,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[on],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-0.96833,-0.866231,-0.562842,0.40748,0.382263,-0.377028}"
971846@19_0-971846@19_16,971846@19,Bernard Spilsbury-Mrs Crippen,,0,"{Spilsbury,concluded,that,a,scar,on,a,small,piece,of,skin,from,the,remains,pointed,to,Mrs,Crippen,as,the,victim,.}",0,1,16,2,2,"{NGRAM_1_[that],W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]""}","{-1.15783,-0.894855,0.786038,-0.445243,-0.387882,-0.344708}"
4321504@3_0-4321504@3_14,4321504@3,Ryan Theriot-Starlin Castro,,0.702,"{Theriot,then,was,switched,back,to,second,base,to,make,room,for,the,rookie,Starlin,Castro,"","",who,took,his,spot,at,shortstop,on,May,7,"","",2010,.}",0,1,14,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[then],NGRAM_1_[be]}","{-0.894855,0.841349,0.786038,-0.723081,0.63938,0.616367}"
8849100@10_0-8849100@10_8,8849100@10,Chester Marcol-Dan Devine,,0.458,"{Marcol,was,selected,by,Green,Bay,Packers,coach,Dan,Devine,in,the,second,round,of,the,1972,NFL,Draft,.}",0,1,8,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[be],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[by],""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,0.786038,0.616367,-0.387882,0.322371,-0.301129}"
6620714@16_0-6620714@16_16,6620714@16,Denise Scott Brown-Venturi,,0.01,"{Scott,Brown,later,taught,at,Yale,University,"","",and,in,2003,was,a,visiting,lecturer,with,Venturi,at,Harvard,University,'s,Graduate,School,of,Design,.}",0,2,16,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and],""W_NER_L_1_R_2_[O]_[O ORGANIZATION]""}","{-0.894855,-0.872397,0.616367,-0.611804,0.558553,-0.452905}"
867185@25_7-867185@25_13,867185@25,Hill McAlister-Horton,,0.088,"{Though,the,primary,campaign,was,hard-fought,"","",McAlister,fell,short,"","",losing,to,Horton,""97,333"",votes,to,""92,017"",-LRB-,Pope,tallied,just,""27,779"",votes,-RRB-,.}",7,1,13,1,1,"{LENGTHS_[1_1],""NER_SEQ_[O O O O O]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[to],""W_NER_L_1_R_3_[O]_[NUMBER O O]""}","{-1.69942,0.984072,-0.390824,-0.387882,0.15719,-0.152635}"
36342440@1_0-36342440@1_25,36342440@1,Edward Julius Detmold-Charles Maurice Detmold,,0.95,"{Edward,Julius,Detmold,Edward,Julius,Detmold,-LRB-,21,November,1883,Putney,"","",Wandsworth,"","",Surrey,-,1,July,1957,Montgomery,-RRB-,and,his,twin,brother,Charles,Maurice,Detmold,were,prolific,Victorian,book,illustrators,.}",0,3,25,3,3,"{NGRAM_1_[brother],W_NER_L_1_R_1_[O]_[O],""NGRAM_2_[and he]"",NGRAM_1_[and],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{3.57238,-0.894855,0.697986,0.558553,-0.390824,-0.387882}"
7439003@25_0-7439003@25_2,7439003@25,Werner Haase-Goebbels,,0.012,"{Haase,identified,Goebbels,',body,"","",despite,it,being,partly,burned,"","",by,the,metal,brace,which,Goebbels,wore,on,his,deformed,right,leg,.}",0,1,2,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]""}","{-1.69942,-0.894855,-0.872583,-0.387882,-0.344708,-0.301129}"
5646082@8_2-5646082@8_50,5646082@8,Philip Czaplowski-Australia Felix,,0.018,"{Performers,of,Philip,'s,music,include,the,Melbourne,Symphony,Orchestra,"","",Christchurch,Symphony,Orchestra,"","",the,New,York,Miniaturist,Ensemble,"","",Orquestra,Antunes,C,mara,"","",Australia,Pro,Arte,"","",the,Canberra,Wind,Soloists,"","",the,Chamber,Strings,of,Melbourne,"","",Geelong,Chamber,Orchestra,"","",the,Australian,Chamber,Soloists,"","",Australia,Felix,"","",the,Monash,Festival,Orchestra,"","",Kazimierz,Dawidek,"","",Harry,Sparnaay,"","",Prue,Davis,"","",James,Strauss,"","",Jeffrey,Crellin,"","",Carla,Rees,"","",and,many,of,Australia,s,leading,musicians,.}",2,1,50,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[of]_[,]"",LENGTHS_[1_3],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""BETW_L_[dep dep]""}","{-0.894855,0.583167,0.547592,-0.390824,-0.387882,-0.369103}"
1369535@65_17-1369535@65_22,1369535@65,Aubrey Herbert-Townshend,,0.014,"{Following,the,critical,situation,of,British,troops,at,Kut-al-Amara,"","",the,War,Office,was,instructed,to,offer,Herbert,'s,services,to,General,Townshend,to,negotiate,terms,with,the,Turks,.}",17,1,22,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]"",""W_NER_L_2_R_2_[O O]_[O O]""}","{-1.69942,-0.894855,-0.387882,-0.344708,-0.301129,-0.203627}"
5226220@89_9-5226220@89_59,5226220@89,Chris Warner-Gus,,0.734,"{Following,the,2012,storyline,where,he,was,imprisoned,"","",Chris,underwent,a,major,personality,change,"","",Galvin,commented,:,``,Chris,',social,awareness,was,raised,by,his,time,in,prison,and,"","",more,specifically,"","",by,his,friendship,with,Gus,-LRB-,Joe,Folau,-RRB-,...,Having,lived,most,his,life,believing,he,was,somehow,different,to,people,like,Gus,"","",he,has,realised,he,'s,no,better,.,''}",9,1,59,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],LENGTHS_[1_0],NGRAM_1_[in],NGRAM_1_['],NGRAM_1_[``]}","{-0.894855,0.616367,-0.61415,-0.611804,0.585616,-0.569403}"
2488138@34_0-2488138@34_5,2488138@34,George Washington Lambert-Maurice,,0.028,"{Lambert,was,the,father,of,Maurice,-LRB-,1901,1964,-RRB-,"","",a,noted,sculptor,and,associate,of,the,Royal,Academy,"","",and,Constant,"","",the,British,composer,and,conductor,"","",born,in,London,in,1905,"","",and,the,grandfather,of,Kit,Lambert,.}",0,1,5,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],""W_NER_L_1_R_3_[O]_[O DATE DATE]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[father]}","{-1.69942,-0.894855,0.616367,-0.543266,-0.387882,0.330774}"
105657@27_12-105657@27_14,105657@27,Eric Frank Russell-John L. Ingham,,0.114,"{``,Into,Your,Tent,'',"","",a,thorough,and,detailed,biography,of,Russell,by,John,L.,Ingham,"","",was,published,in,2010,by,Plantech,-LRB-,UK,-RRB-,.}",12,1,14,3,3,"{W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],LENGTHS_[1_2],""W_LEMMA_L_1_R_1_[of]_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]""}","{-0.894855,-0.872583,0.786038,0.583167,-0.387882,-0.344708}"
2246211@77_4-2246211@77_27,2246211@77,Joe Hachem-Chris Moneymaker,,0.104,"{In,December,2007,"","",Hachem,won,the,Poker,Stars,Asia,Pacific,Poker,Tour,Tournament,of,Champions,"","",which,included,a,field,of,such,players,as,Raymer,"","",Chris,Moneymaker,and,Isabelle,Mercier,.}",4,1,27,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],LENGTHS_[1_3],NGRAM_1_[a],NGRAM_1_[such],""NGRAM_1_[,]""}","{-0.894855,-0.680385,0.547592,-0.445243,-0.440963,-0.390824}"
40662030@7_0-40662030@7_25,40662030@7,Christian Skår Winther-Magnus Skavhaug Nergaard,,0.084,"{Winther,collaborated,on,the,album,release,``,Ich,Bin,N!ntendo,&,Mats,Gustafsson,'',-LRB-,2012,-RRB-,including,Joakim,Heib,Johansen,-LRB-,drums,-RRB-,and,Magnus,Skavhaug,Nergaard,-LRB-,bass,guitar,-RRB-,"","",featuring,Mats,Olof,Gustafsson,-LRB-,baritone,saxophone,-RRB-,.}",0,1,25,3,3,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_4],NGRAM_1_[``],NGRAM_1_[and],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]""}","{-0.894855,0.729416,-0.569403,0.558553,-0.387882,-0.344708}"
17827471@13_0-17827471@13_3,17827471@13,Princess Anna Sophie of Denmark-John George,,0.49,"{Anna,Sophie,and,John,George,were,married,three,years,later,"","",on,9,October,1666,.}",0,2,3,2,2,"{W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],NGRAM_1_[and],BETW_L_[conj_and],BETW_D_[conj_and],BETW_[conj_and]}","{-0.894855,-0.872583,0.558553,0.523013,0.523013,0.522556}"
19601898@75_7-19601898@75_13,19601898@75,J. H. H. Coombes-Alice,,0.554,"{During,his,early,days,at,Petaro,"","",Coombes,lost,his,life,long,partner,Alice,who,died,in,the,UK,.}",7,1,13,1,1,"{LENGTHS_[1_1],""NER_SEQ_[O O O O O]"",W_NER_L_1_R_1_[O]_[O],""BETW_L_[nsubj dobj]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he]}","{-1.69942,0.984072,-0.894855,-0.424388,-0.387882,0.387806}"
5580325@11_6-5580325@11_11,5580325@11,Ed Bouchee-Bob Friend,,0.134,"{On,April,24,"","",1957,"","",Bouchee,'s,bases-loaded,triple,against,Bob,Friend,of,the,Pittsburgh,Pirates,allowed,pinch,runner,John,Kennedy,"","",the,first,black,player,in,Phillies,',history,"","",to,score,his,only,major,league,run,.}",6,1,11,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]"",""W_NER_L_2_R_1_[DATE O]_[O]"",""W_LEMMA_L_1_R_1_[,]_[of]""}","{-0.894855,0.786038,-0.387882,-0.301129,-0.251739,-0.250152}"
3630837@52_5-3630837@52_32,3630837@52,Gary Wallis-Paul Carrack,,0.114,"{From,1995,to,1999,"","",Gary,Wallis,was,the,drummer,for,Mike,+,The,Mechanics,"","",working,with,Paul,Young,-LRB-,vocals,-RRB-,"","",Mike,Rutherford,-LRB-,guitar,"","",bass,-RRB-,"","",Paul,Carrack,-LRB-,vocals,"","",keyboard,-RRB-,"","",Tim,Renwick,-LRB-,guitar,-RRB-,and,Jamie,Moses,-LRB-,guitar,-RRB-,.}",5,2,32,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[for],NGRAM_1_[be],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,-0.723081,0.616367,-0.390824,-0.387882,-0.301129}"
3276793@33_4-3276793@33_39,3276793@33,Hubert Crackanthorpe-Ernest Dowson,,0.598,"{Critics,tend,to,group,Crackanthorpe,together,with,a,clutch,of,young,British,writers,and,artists,of,the,1890s,who,suffered,untimely,deaths,caused,by,various,factors,"","",including,suicide,"","",alcohol,abuse,or,tuberculosis,;,e.g.,Oscar,Wilde,"","",Ernest,Dowson,"","",Lionel,Johnson,"","",and,the,two,editors,of,the,``,Yellow,Book,'',"","",Aubrey,Beardsley,and,Henry,Harland,.}",4,1,39,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],NGRAM_1_[a],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_3_[O]_[O PERSON PERSON]""}","{-0.894855,0.558553,-0.445243,-0.390824,-0.387882,0.381701}"
11061022@64_4-11061022@64_9,11061022@64,Saoirse Ronan-Leia,,0.418,"{In,April,2014,"","",Ronan,has,been,cast,as,Leia,in,the,psychological,thriller,``,Stockholm,"","",Pennsylvania,'',directed,by,Nikole,Beckwith,.}",4,1,9,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],NGRAM_1_[be],LENGTHS_[1_0],""W_LEMMA_L_1_R_1_[,]_[in]"",NGRAM_1_[have]}","{-0.894855,-0.680385,0.616367,-0.61415,0.481348,0.463153}"
89644@101_15-89644@101_13,89644@101,Patsy Cline-Bradley,,0.016,"{Even,though,she,was,still,scared,of,the,lush,Nashville,Sound,arrangements,"","",Bradley,considered,Cline,'s,voice,best-suited,for,country,pop-crossover,songs,.}",15,1,13,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_LEMMA_L_1_R_1_[,]_['s]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_3_R_1_[LOCATION O O]_[O]""}","{-1.69593,-0.96833,-0.866231,0.565161,-0.377028,-0.34468}"
9372329@70_14-9372329@70_52,9372329@70,Su Dingfang-Baekje,,0,"{-LRB-,It,was,noted,"","",however,"","",by,historians,that,after,the,victory,"","",Su,'s,army,mistreated,the,Baekje,people,"","",causing,them,to,support,a,campaign,of,resistance,started,by,King,Uija,'s,son,Buyeo,Pung,"","",who,returned,from,Japan,to,claim,the,throne,and,to,try,to,re-establish,Baekje,"","",which,was,not,fully,suppressed,until,663,.}",14,1,52,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],LENGTHS_[0_1],NGRAM_1_[a],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.558553,0.52958,-0.445243,-0.390824,-0.387882}"
1685500@32_0-1685500@32_16,1685500@32,Thomas Croke-Cashel,,0.032,"{Croke,became,a,member,of,the,Irish,hierarchy,when,he,was,translated,to,be,Archbishop,of,Cashel,"","",one,of,the,four,Catholic,Irish,archbishoprics,-LRB-,Cashel,&,Emly,"","",Dublin,"","",Armagh,and,Tuam,-RRB-,in,1875,.}",0,1,16,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",NGRAM_1_[be],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True]}","{-1.69942,-0.894855,0.841349,0.616367,-0.445243,-0.387882}"
34333346@31_0-34333346@31_7,34333346@31,Michael Audain-Rudolph C. Stulik,,0,"{Michael,Audain,is,also,the,grandson,of,Rudolph,C.,Stulik,"","",who,was,born,out,of,wedlock,to,a,Syrian,dancer,in,the,Vienna,State,Opera,and,a,French,nobleman,.}",0,2,7,3,3,"{""NER_SEQ_[O O O O O]"",W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[2_3],NGRAM_1_[be],""W_NER_L_3_R_1_[MISC O O]_[O]""}","{0.984072,-0.894855,0.841349,0.77964,0.616367,-0.479816}"
13675852@6_8-13675852@6_33,13675852@6,Victor Ortiz-Corey Alarcon,,0.052,"{The,first,loss,and,the,two,draws,on,Ortiz,'s,record,are,not,counted,as,significant,due,to,the,fact,the,loss,came,by,way,of,disqualification,in,the,first,round,for,knocking,Corey,Alarcon,cold,with,an,uppercut,off,a,clinch,.}",8,1,33,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[as],NGRAM_1_[be],NGRAM_1_[in]}","{-0.894855,0.786038,-0.723081,-0.680385,0.616367,-0.611804}"
220149@4_26-220149@4_34,220149@4,Harold McNair-Wilton `` Bogey '' Gaynair,,0.946,"{He,started,out,at,the,Alpha,Boys,School,under,the,tutelage,of,Vincent,Tulloch,"","",while,playing,with,Joe,Harriott,-LRB-,a,lifelong,friend,who,considered,McNair,his,de,facto,younger,brother,-RRB-,"","",Wilton,``,Bogey,'',Gaynair,"","",and,Baba,Motta,'s,band,.}",26,1,34,5,5,"{NGRAM_1_[brother],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[younger],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he]}","{3.57238,-0.894855,0.63841,-0.390824,-0.387882,0.387806}"
5938433@22_0-5938433@22_18,5938433@22,Henry Pottinger Stephens-Meyer Lutz,,0,"{Stephens,returned,to,burlesque,with,``,Galatea,"","",or,Pygmalion,Reversed,'',in,1883,"","",with,music,by,Meyer,Lutz,.}",0,1,18,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[in],NGRAM_1_[``],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,-0.611804,-0.569403,-0.390824,-0.387882}"
12297068@18_4-12297068@18_9,12297068@18,Faith Fenton-John Brown,,0.774,"{In,the,Yukon,"","",Fenton,met,and,married,Dr.,John,Brown,.}",4,1,9,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[and],NGRAM_1_[marry],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[Dr.]}","{-0.894855,0.786038,0.558553,-0.456326,-0.387882,0.364846}"
4935380@7_3-4935380@7_0,4935380@7,Mohammed Ayub-McClatchy,,0.042,"{McClatchy,reporters,interviewed,Mohammed,Ayub,.}",3,2,0,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_LENGTHS_[2_1],INV_W_NER_L_1_R_1_[O]_[O],INV_W_LEMMA_L_1_R_1_[.]_[.],INV_NGRAM_1_[interview]}","{-0.96833,-0.866231,-0.414514,-0.377028,-0.179903,-0.127402}"
16868592@68_26-16868592@68_36,16868592@68,Vlada Divljan-Marijanovi,,0,"{During,1990,Divljan,"","",Piko,Stan,i,"","",Gile,and,Zoran,Radomirovi,vaba,released,the,``,Lutka,koja,ka,e,ne,'',album,featuring,lyrics,by,Divljan,and,Gile,and,a,cover,version,of,or,re,Marijanovi,'s,song,``,Lutka,koja,e,ne,'',.}",26,1,36,1,1,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[and],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[or]}","{-0.894855,0.786038,0.558553,-0.445243,-0.387882,-0.363071}"
24698074@17_4-24698074@17_8,24698074@17,John Francis Green-Monaghan,,0.03,"{Following,his,escape,"","",Green,lived,in,the,Monaghan,and,Castleblayney,areas,.}",4,1,8,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_3_[O]_[O LOCATION O]"",""W_LEMMA_L_1_R_1_[,]_[and]""}","{-1.69942,-0.894855,-0.611804,-0.387882,-0.332448,0.29149}"
397340@43_3-397340@43_33,397340@43,Bruno Schulz-Walker,,0.004,"{An,edition,of,Schulz,'s,stories,was,published,in,1957,"","",leading,to,French,"","",German,"","",and,later,English,translations,which,included,``,The,Street,of,Crocodiles,'',"","",New,York,:,Walker,and,Company,"","",1963,-LRB-,translation,by,Celina,Wieniewska,of,``,Sklepy,Cynamonowe,-LRB-,Cinnamon,Shops,-RRB-,'',as,well,as,the,``,Sanatorium,Under,the,Sign,of,the,Hourglass,'',New,York,:,Penguin,"","",1988,"","",-LRB-,translation,by,Celina,Wieniewska,of,``,Sanatorium,Pod,Klepsydr,'',"","",with,an,introduction,by,John,Updike,-RRB-,ISBN,0-14-005272-0,"","",and,``,The,Complete,Fiction,of,Bruno,Schulz,'',.}",3,1,33,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[``],NGRAM_1_[and],""NGRAM_1_[,]""}","{-1.69942,-0.894855,-0.611804,-0.569403,0.558553,-0.390824}"
45298031@17_0-45298031@17_11,45298031@17,Patrice Impelido-Samantha Nierras,,0.002,"{Impelido,had,turns,with,assuming,the,role,of,team,captain,with,Samantha,Nierras,.}",0,1,11,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_3],NGRAM_1_[have],""NER_SEQ_[O O O O O O O O O O]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[with]}","{-0.894855,0.547592,0.463153,0.410627,-0.387882,0.294815}"
2877@139_34-2877@139_3,2877@139,Augustine of Canterbury-William,,0.01,"{These,authors,included,William,of,Malmesbury,"","",who,claimed,that,Augustine,founded,Cerne,Abbey,"","",the,author,-LRB-,generally,believed,to,be,John,Brompton,-RRB-,of,a,late,medieval,chronicle,containing,invented,letters,from,Augustine,"","",and,a,number,of,medieval,writers,who,included,Augustine,in,their,romances,.}",34,1,3,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],INV_NGRAM_1_[-rrb-],INV_NGRAM_1_[that]}","{-1.69593,-0.96833,-0.866231,-0.677554,-0.502914,-0.459885}"
25816403@6_54-25816403@6_45,25816403@6,Vikram Prabhu-Ameer Sultan,,0.058,"{In,February,2011,"","",he,received,media,coverage,for,the,first,time,when,Sivaji,Productions,refused,to,part,with,the,title,``,Deiva,Magan,'',when,the,makers,of,``,Deiva,Thirumagal,'',had,approached,them,"","",stating,that,they,had,agreed,terms,with,director,Ameer,Sultan,to,direct,a,film,which,would,launch,Vikram,Prabhu,under,that,title,.}",54,2,45,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_NGRAM_1_[to],INV_W_NER_L_1_R_1_[O]_[O],INV_LENGTHS_[2_2]}","{-0.96833,-0.866231,0.40748,-0.392293,-0.377028,-0.338188}"
20843244@1_6-20843244@1_2,20843244@1,Jørgen Sigurd Lien-Sigurd Lien J,,0.036,"{J,rgen,Sigurd,Lien,J,rgen,Sigurd,Lien,is,the,co-founder,"","",and,CEO,of,eHelp,Corporation,-LRB-,formerly,known,as,Blue,Sky,Software,-RRB-,.}",6,2,2,3,3,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O],INV_BETW_L_[nn],INV_BETW_[nn]}","{-0.96833,-0.866231,0.40748,-0.377028,-0.346972,-0.346972}"
9070875@3_15-9070875@3_2,9070875@3,Iain Jenkins-Whiston,,0.048,"{Born,in,Whiston,-LRB-,then,in,Lancashire,"","",but,now,part,of,Merseyside,-RRB-,"","",Jenkins,began,his,career,with,Everton,and,made,five,league,appearances,for,the,Toffees,.}",15,1,2,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],INV_NGRAM_1_[-rrb-],""INV_W_NER_L_3_R_2_[O O O]_[O O]""}","{-1.69593,-0.96833,-0.866231,-0.677554,-0.502914,0.40748}"
25124076@2_0-25124076@2_15,25124076@2,Presley Neville-John Neville,,0,"{Presley,Neville,was,born,at,the,family,home,in,Winchester,"","",Virginia,"","",to,General,John,Neville,and,Winifred,Oldham,Neville,.}",0,2,15,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],LENGTHS_[3_2],NGRAM_1_[be],NGRAM_1_[in],""NGRAM_2_[be bear]""}","{-0.894855,-0.872397,0.819547,0.616367,-0.611804,0.438393}"
1603339@19_5-1603339@19_17,1603339@19,Karel Husa-David Conte,,0.074,"{Composers,who,studied,with,Mr.,Husa,include,Steven,Stucky,"","",Christopher,Rouse,"","",John,S.,Hilliard,"","",David,Conte,"","",and,Byron,Adams,.}",5,1,17,2,2,"{W_NER_L_1_R_1_[O]_[O],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]"",""W_NER_L_2_R_2_[O O]_[O O]""}","{-0.894855,-0.390824,-0.387882,-0.344708,-0.301129,-0.203627}"
5690688@27_9-5690688@27_3,5690688@27,Jacques Lanzmann-Jacques Wolfsohn,,0,"{In,1966,"","",Jacques,Wolfsohn,of,Disques,Vogue,asked,Lanzmann,to,work,with,pop,composer,Jacques,Dutronc,to,create,songs,for,a,beatnik,singer,called,Benjamin,.}",9,1,3,2,2,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],""INV_BETW_L_[dobj nsubj]"",INV_W_NER_L_1_R_1_[O]_[O]}","{1.06935,-0.96833,-0.866231,-0.677554,0.523128,-0.377028}"
38149461@11_10-38149461@11_19,38149461@11,Beny Parnes-Antonio Palocci,,0.154,"{On,September,10,"","",2003,"","",citing,personal,reasons,"","",Parnes,sent,his,resignation,to,the,Finance,Minister,"","",Antonio,Palocci,.}",10,1,19,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_3],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he],""W_LEMMA_L_1_R_1_[,]_[.]""}","{-0.894855,0.547592,-0.390824,-0.387882,0.387806,-0.233854}"
13335520@12_16-13335520@12_5,13335520@12,Ana Tijoux-Consuelo Vergara,,0.446,"{In,1988,"","",Tijoux,met,Consuelo,Vergara,"","",who,taught,Tijoux,how,to,rap,and,sparked,Tijoux,'s,interest,in,hip-hop,and,dance,.}",16,1,5,2,2,"{INV_LENGTHS_[1_3],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[to],""INV_NGRAM_2_[, who]"",""INV_NGRAM_1_[,]""}","{1.06935,-0.96833,-0.866231,-0.392293,0.392211,0.382263}"
